%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 2
% vectors count = 1000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute class {0, 1}
@data
343.0752,-396.16003,0
-883.656,-220.66718,1
-980.91516,-771.8408,1
71.07544,307.2025,1
-449.9596,202.5509,1
-441.89435,-738.98456,0
215.28552,52.15869,0
-145.86188,229.38708,1
902.90125,-119.26776,0
982.13855,570.8253,0
213.5033,364.68103,1
241.25,-988.01953,0
171.41687,-590.48474,0
-4.760193,232.53027,1
318.682,-952.65375,0
886.5298,633.53906,0
-233.83374,31.074707,1
722.9448,-105.668884,0
-362.60187,-979.6527,0
426.885,-106.37537,0
-735.4497,-743.6851,1
-358.2874,103.8728,1
-517.65704,-813.31976,0
-142.28345,663.46265,1
-585.54395,629.4735,1
250.10107,989.62744,1
-741.62854,753.4508,1
814.0178,-984.3722,0
748.3949,404.95874,0
836.74365,-81.03766,0
-787.06824,-874.4317,1
264.68164,-446.92773,0
440.9254,581.72766,1
-897.05945,703.20447,1
-66.31384,-932.8605,0
-372.17102,-242.19464,1
-457.82355,240.52405,1
-102.324036,-579.9851,0
976.13806,-674.1241,0
814.96875,-320.45978,0
-779.71936,-370.71667,1
822.87585,423.385,0
-495.92416,-584.1747,1
211.80481,784.6184,1
-854.46875,-57.981018,1
966.7163,611.5679,0
325.64587,-246.25842,0
103.50049,285.52515,1
-350.9242,236.50366,1
522.7964,523.2561,1
-792.1305,844.4049,1
-447.7874,-228.69122,1
-211.04224,-563.9437,0
-447.01154,-667.68066,0
-147.58691,-289.7959,0
-765.2898,-540.7859,1
-43.680176,-139.25189,1
651.777,-688.5858,0
-584.573,260.2943,1
-752.11237,-112.15314,1
154.58057,-766.65955,0
769.8994,-165.22168,0
-45.73651,794.6427,1
-610.0143,-627.82385,1
-415.60278,605.266,1
-44.89911,-509.47806,0
-316.11243,338.27405,1
-74.666016,40.692017,1
-332.7727,147.96704,1
-732.1832,-627.27136,1
425.79224,1.0292358,0
-659.5747,-224.97137,1
-859.699,-745.098,1
629.5934,-876.32184,0
132.23132,58.14856,1
99.1366,-127.63507,0
355.81763,-100.46588,0
-137.93951,-203.4956,1
-131.4176,-53.006714,1
-95.09314,750.9171,1
417.1781,694.6138,1
674.26917,108.59961,0
-863.348,875.2169,1
477.68665,518.8334,1
-714.9346,-401.9328,1
-143.79498,-843.92126,0
-78.26477,-764.3003,0
353.46936,-273.19415,0
-513.81274,-289.19617,1
436.29187,-840.3842,0
346.24365,-476.4428,0
714.2191,124.70947,0
557.49194,-888.2443,0
60.696045,311.96436,1
-687.2877,-49.46173,1
-243.99377,-257.41736,1
-141.33063,175.4607,1
352.24585,297.47607,1
18.999084,452.1217,1
-396.8371,-883.7396,0
-114.24689,317.50195,1
-493.22235,-446.0727,1
728.4901,-717.37354,0
276.27234,-22.025513,0
718.6305,613.1161,0
884.7207,-153.03064,0
-321.8794,893.6465,1
-278.19684,232.23071,1
735.27893,-765.7163,0
855.73413,227.5122,0
-492.97238,291.12402,1
-588.7978,-462.7226,1
-774.4629,-849.38763,1
-345.79175,942.35596,1
-911.35626,-433.62793,1
-482.74304,312.47778,1
-962.77515,39.32788,1
-496.5576,368.38135,1
-850.9538,796.3607,1
175.54187,-508.10257,0
-112.57562,849.683,1
766.31213,540.6127,0
554.3734,8.577454,0
-161.23987,844.42004,1
-528.2646,-32.90222,1
-619.7618,-655.5347,1
650.12134,-594.22375,0
231.79248,180.70471,1
4.315979,422.34546,1
-665.7303,-57.510437,1
-464.86792,-454.07397,1
-84.731995,267.29602,1
321.52185,91.09204,0
446.094,505.9259,1
653.0879,-327.32758,0
965.46655,768.2002,0
181.95776,-670.8926,0
196.78613,-178.62042,0
584.3213,891.6245,1
-221.63232,-965.7613,0
-104.24927,988.45667,1
881.10986,842.93274,1
-579.2429,-612.22156,1
-494.343,60.494263,1
915.8622,259.98474,0
-168.81769,760.0011,1
-393.20526,-620.6064,0
130.5033,432.15918,1
-475.75446,287.4093,1
971.31665,651.25146,0
-371.05316,3.6281128,1
690.91846,-420.90112,0
245.66736,-1.6690063,0
461.85315,294.89172,0
-562.95544,829.2527,1
658.5134,159.44556,0
122.0011,-902.5239,0
-310.20813,205.64404,1
979.82324,-808.2501,0
-19.538818,-107.4693,1
-520.19336,-332.51794,1
-635.9596,-531.2836,1
-262.30005,-953.8849,0
-207.51862,-338.5274,0
-675.9901,322.54102,1
973.08765,441.0829,0
-364.44397,-467.3308,1
310.6571,-794.2716,0
-9.508301,-639.7894,0
362.917,-109.613525,0
218.33777,-48.802856,0
909.8977,223.92505,0
190.40173,-143.29248,0
692.97156,641.77637,1
-527.71454,338.7235,1
-103.14087,-792.7189,0
79.00806,150.99438,1
527.9835,302.99182,0
174.60657,-653.7607,0
-14.864807,823.932,1
481.89526,-337.02698,0
-676.5199,138.00708,1
154.40222,-390.31006,0
-19.468079,-825.5296,0
911.32336,491.09705,0
-937.22144,-340.45416,1
-652.3375,-689.4601,1
-315.7633,739.01575,1
-494.43866,-265.2843,1
-696.71606,-989.2169,0
-970.86005,-878.7754,1
-478.3036,-663.8762,0
524.0065,-13.538757,0
-610.10034,-293.45807,1
-896.08246,230.80151,1
905.01514,-86.14917,0
-469.09894,-60.006348,1
93.36633,804.30115,1
-158.52045,-353.88428,0
-163.31439,493.28174,1
900.4623,-441.58636,0
-568.6614,75.32385,1
935.1011,-536.21094,0
762.4658,84.83801,0
776.23376,748.657,1
-69.98566,246.22217,1
-730.63324,-691.65186,1
181.21375,897.6763,1
-882.52454,987.1836,1
-915.87195,881.26733,1
-721.3673,-368.19836,1
19.492126,-337.51123,0
965.3994,-157.72815,0
-726.8789,975.7605,1
279.24207,69.98108,0
-721.24255,-611.97766,1
-437.9306,838.2334,1
-108.699036,-169.22504,1
-341.69092,-449.044,1
962.9426,-628.3771,0
454.77222,-393.14246,0
949.80225,279.58374,0
-698.1174,-649.1623,1
-205.75043,-215.87732,1
218.67615,-228.59851,0
-91.83728,836.0831,1
-854.6981,792.2826,1
724.9612,-350.62036,0
-69.41235,508.43555,1
-6.6757812,-164.47296,0
228.5575,-218.992,0
753.08594,-461.2166,0
26.619263,232.85791,1
763.8755,-862.11786,0
139.469,875.63416,1
-950.3503,801.0393,1
-323.41846,-648.60864,0
177.34424,-535.8815,0
227.49426,86.16321,0
905.4437,-352.45673,0
307.9099,-470.12744,0
-81.644775,-64.252625,1
470.9784,96.407715,0
-494.95642,913.65955,1
-588.05817,-580.3508,1
245.46423,887.9176,1
380.6598,105.683716,0
35.912598,816.21545,1
-734.64636,-711.6046,1
-885.5187,-473.615,1
822.24316,985.07715,1
-859.6015,527.5226,1
-300.42773,-499.3416,0
836.09644,498.66602,0
140.85144,943.5989,1
-781.56036,886.2411,1
550.9718,293.44983,0
25.618286,-50.311584,1
470.1715,-600.46,0
-411.2088,-934.60474,0
-75.33032,792.1929,1
-897.35876,132.25134,1
609.1029,-747.6608,0
-983.4155,517.8563,1
904.73376,-287.66174,0
98.45032,142.60803,1
348.72656,250.27625,0
615.03174,19.602661,0
-156.3872,691.96277,1
28.978516,851.48267,1
-367.59955,649.30176,1
629.08875,131.07104,0
-136.39697,-299.33997,0
-408.87164,600.8336,1
431.8004,858.3191,1
-891.1113,-103.08783,1
-296.836,470.0393,1
-559.72986,736.6786,1
-278.28656,-733.77295,0
980.75745,-895.53986,0
540.89453,391.14197,0
806.7296,548.2887,0
436.40015,946.03906,1
523.62683,-78.76776,0
-70.01666,-175.90918,1
-290.92358,-315.93073,1
-209.66364,431.3894,1
758.6527,231.76794,0
475.94495,265.28174,0
522.02905,614.4375,1
846.1466,260.7401,0
-240.14307,-505.87787,0
-609.5447,-682.5672,1
-843.21625,212.00842,1
-287.4563,-515.4004,0
393.59973,436.32422,1
-445.90332,907.80273,1
611.58484,19.40503,0
-744.91534,831.068,1
494.69897,413.11475,1
-779.1717,-300.11078,1
150.34558,-724.9996,0
702.5571,-274.98114,0
987.0066,743.2738,0
-3.0082397,-856.07697,0
-132.86578,-733.0908,0
-968.19244,856.2317,1
-43.74353,847.85205,1
-772.3344,-888.5329,1
894.3357,85.537476,0
513.8252,491.78735,1
-817.0055,509.6178,1
-576.8192,-440.56458,1
12.303711,-654.9952,0
-696.1075,-771.96265,1
143.40466,74.03259,1
-141.3899,-831.1568,0
-81.68616,943.75146,1
458.61597,377.46338,1
985.8424,912.06726,0
-20.956848,403.6006,1
912.631,434.64148,0
-737.3506,-314.26605,1
490.89,965.1719,1
743.4608,934.66345,1
259.5039,74.87695,0
-752.0785,574.2765,1
-477.25696,692.7103,1
540.0198,-125.14752,0
-19.100952,-873.9673,0
-211.81824,-396.32764,0
979.7439,-757.82495,0
805.56177,-230.34546,0
340.78503,-525.47296,0
651.6752,-646.8082,0
-248.12811,-837.50934,0
982.15845,-210.68317,0
777.7833,-857.1616,0
-605.2397,411.7765,1
693.006,480.7223,0
943.5043,67.548584,0
543.9938,761.782,1
-20.718445,675.7877,1
-884.2316,-537.5006,1
-476.028,-367.85876,1
-192.18884,574.15894,1
-503.49094,648.8269,1
816.76404,-123.533264,0
283.14038,872.8198,1
478.54138,40.089478,0
380.45862,-61.053955,0
-859.9702,-916.9214,1
138.60864,-8.361389,0
510.63403,614.34314,1
-6.5963135,648.557,1
-913.49817,-231.95605,1
999.91003,-618.7666,0
-54.659363,765.9789,1
-33.607483,-147.64594,0
977.31775,640.73865,0
-963.66504,376.24243,1
-552.3882,810.6072,1
177.58264,-141.4383,0
678.7632,-82.10449,0
711.48,-676.79175,0
596.04736,-374.4135,0
751.2051,-551.1803,0
-103.32318,-87.11395,1
-782.66907,414.27502,1
-316.29047,-181.5329,1
-40.029053,-207.9812,0
548.12634,-449.09595,0
-559.3044,-770.0095,0
-712.3865,418.99402,1
413.73328,-772.6012,0
-281.83374,130.36621,1
94.79797,-563.4718,0
364.70728,664.9829,1
417.2157,-387.77765,0
209.49219,150.8407,1
148.84497,-417.3595,0
132.15259,952.37964,1
-120.37842,-570.66455,0
192.8031,-472.18365,0
-811.62006,-558.344,1
-510.2785,-480.1833,1
658.93506,-650.0707,0
-34.316284,14.625671,1
-160.76465,-156.16748,1
242.11816,-62.019043,0
-276.27295,446.81396,1
327.81958,-848.1671,0
887.89526,444.38037,0
879.04065,974.1012,1
15.279053,-246.4823,0
-419.64105,-435.599,1
231.08276,372.46594,1
170.79456,901.8718,1
392.83618,364.52393,1
657.23096,-73.050354,0
-712.6173,-793.49036,1
337.27087,827.1227,1
544.80334,-228.04175,0
396.23608,417.41553,1
-996.2866,221.09033,1
48.099976,99.54956,1
-751.3048,634.03796,1
-542.2824,-20.57013,1
89.45935,350.76843,1
11.796265,-619.18494,0
862.6549,670.59766,0
-101.3692,-786.277,0
611.0775,-183.85864,0
411.7024,-560.6636,0
-568.64844,881.00134,1
-90.1817,-781.12964,0
579.9906,857.4413,1
-53.449524,242.06763,1
289.0708,-220.2445,0
-275.69318,-798.308,0
-333.42316,-479.00897,0
733.4474,-586.4068,0
-457.1903,-154.86548,1
-795.56305,177.61743,1
673.0737,943.82776,1
-168.89844,-367.15625,0
318.18933,876.1317,1
115.63806,581.329,1
-101.79706,-918.19116,0
641.0996,-962.2553,0
-849.0025,-546.952,1
594.6614,107.996216,0
26.332886,326.51086,1
-54.951416,-791.886,0
407.17322,197.0293,0
-179.91614,605.4132,1
-326.0108,956.2363,1
835.3948,-202.88196,0
-885.95337,-976.1302,1
-607.1055,-662.6477,1
226.52673,866.4375,1
297.7312,-618.3998,0
-914.354,-912.6132,1
434.97668,438.44495,1
-902.2249,524.874,1
702.40686,601.594,0
-275.11542,607.6858,1
-86.70166,880.9055,1
-954.5303,596.8115,1
963.2516,159.33276,0
-614.5598,279.62488,1
197.62231,-226.59448,0
-324.71716,185.5802,1
-378.7746,748.06995,1
-323.86072,456.79138,1
359.5504,312.41638,1
-233.7359,133.7992,1
610.8092,481.02026,0
-409.34125,806.30505,1
220.71204,206.32947,1
-449.49377,330.58398,1
966.9463,-109.26398,0
845.35693,-370.24292,0
657.91223,892.6658,1
579.8457,470.0475,0
230.34753,-930.76874,0
308.0481,545.6012,1
173.04822,368.69092,1
-687.5873,206.40784,1
-191.0249,19.163391,1
-99.46887,728.3058,1
235.6112,955.74524,1
-948.158,-848.98566,1
-946.48663,-213.61047,1
857.68494,-600.41724,0
405.58142,-182.39929,0
-628.0427,-343.39423,1
-695.35693,444.20508,1
-274.05432,-232.99744,1
744.53394,553.16187,0
659.7422,-165.88794,0
-330.07092,499.5808,1
-16.026001,105.31091,1
-477.23883,683.8164,1
-90.5907,747.3124,1
788.135,791.70935,1
-331.67096,175.7572,1
730.2328,355.75476,0
400.3805,230.66272,0
-661.2229,453.17273,1
-113.04089,-321.25214,0
399.19775,77.56555,0
391.99133,275.60425,0
554.73,-995.9543,0
-396.67822,-64.86102,1
-753.7547,-186.57635,1
467.7312,-569.3338,0
495.69653,-850.75397,0
573.9474,491.4773,1
-358.3623,252.18054,1
-338.1684,160.67468,1
340.35474,-650.55676,0
822.2565,844.50476,1
-586.27576,-427.32916,1
-998.9833,-389.6192,1
-545.00684,-264.1593,1
-468.55518,-19.761536,1
-503.74826,-474.45312,1
-405.77307,717.8202,1
496.44934,-560.85864,0
739.2494,922.93787,1
926.3827,-848.0453,0
903.1282,-877.2837,0
307.16113,-96.98834,0
-282.5952,-10.7276,1
-798.76575,959.3629,1
-673.7795,-184.75983,1
860.1455,-747.6465,0
418.60632,943.00146,1
500.74988,874.8567,1
-270.6422,-29.560547,1
-988.283,-713.3006,1
873.7892,745.4806,0
784.7163,-203.78748,0
-944.5096,913.64844,1
319.75696,-830.95764,0
-77.4613,97.3031,1
-728.2604,-938.9398,0
-353.55505,662.1924,1
685.3478,380.41162,0
-840.5581,466.39575,1
307.99048,654.4512,1
409.55164,988.69763,1
75.583374,10.509155,1
479.19446,-202.12775,0
133.53284,-524.8585,0
461.9336,-548.6776,0
-914.6307,-45.282227,1
103.2749,-399.0337,0
-445.9513,-519.09717,1
385.2699,-663.78375,0
-403.97504,87.7937,1
470.9994,608.34985,1
25.770142,33.174805,1
723.84326,957.5261,1
-711.5011,-15.44342,1
-122.23291,703.152,1
-838.56775,-738.62964,1
-141.31134,260.25732,1
269.0121,257.88843,1
243.31262,-691.00867,0
165.05884,-232.85236,0
-109.349,-828.6959,0
564.9396,-915.64465,0
-107.225586,938.3325,1
203.39417,488.95886,1
-334.8321,643.96106,1
-251.25519,-12.236328,1
733.39343,-905.5186,0
-778.2082,-952.8091,0
571.58765,-158.77063,0
447.77698,-549.0376,0
-290.34552,222.5293,1
-787.62524,-609.79004,1
-750.16364,-596.7714,1
-2.253296,-573.79346,0
919.6815,-95.43878,0
442.27844,61.61975,0
-162.75433,-755.972,0
997.6891,314.39124,0
-724.29816,-5.5616455,1
-350.21118,909.05054,1
888.35486,-176.79102,0
24.23059,483.47168,1
-908.6114,-112.53143,1
-283.8111,554.7875,1
600.4988,337.4718,0
262.9679,896.3783,1
-521.103,-379.72278,1
821.12573,-551.4475,0
477.9939,-222.40149,0
314.77625,-81.25586,0
938.40393,996.1904,1
-410.68964,-177.24756,1
67.736084,-703.9154,0
-65.145874,-123.24823,1
22.96698,-568.55664,0
-763.6373,370.50525,1
-100.97809,830.75244,1
-37.67798,-564.58374,0
-538.4888,-282.47272,1
221.6156,-33.243164,0
260.40613,-570.3407,0
198.18396,367.6145,1
-377.24042,-605.0148,0
-584.3114,-747.1984,0
-53.592407,-777.39026,0
-510.53296,-215.82495,1
-297.08185,-66.0285,1
290.64478,-595.4817,0
-393.12372,-515.41046,1
777.34875,-604.6616,0
-480.0716,416.8861,1
-859.4569,-95.36499,1
831.834,-263.57086,0
367.08777,-126.09631,0
-702.90063,918.3965,1
840.199,-360.66608,0
604.60156,-671.98804,0
-822.433,890.3711,1
-681.0677,-721.8397,1
149.96545,139.51013,1
-743.9755,-550.661,1
228.26562,-109.60535,0
-158.04944,-538.4404,0
-925.6534,286.99646,1
552.60913,14.762024,0
-878.5315,-815.1437,1
143.34595,203.76172,1
-717.7423,306.06555,1
-948.6169,365.69897,1
777.5283,-577.1244,0
90.256226,-867.58325,0
-903.2577,-639.4762,1
354.29224,-762.8577,0
180.9917,18.06543,0
112.48352,64.3053,1
-938.04,-423.29144,1
394.9452,-66.725464,0
-604.59766,-401.65204,1
-38.530823,-328.74994,0
595.2582,-187.29987,0
390.5194,-842.49744,0
-395.4071,49.642456,1
-861.6654,210.60059,1
732.1377,994.0636,1
591.6417,442.22327,0
-561.7207,223.73743,1
373.80298,-484.39215,0
471.92786,-663.5698,0
463.05383,-376.3667,0
-660.2315,-119.339294,1
42.812866,-59.00238,1
731.98157,275.2323,0
-572.1233,306.8949,1
233.59387,935.8578,1
-103.36334,459.057,1
418.20264,422.90527,1
808.28687,-233.02881,0
-749.11084,-417.50684,1
995.317,601.546,0
-380.27948,-626.13403,0
95.415405,230.44238,1
-229.68542,-640.8137,0
-776.76794,-557.25244,1
-564.4795,-322.41693,1
-818.71655,983.6168,1
-467.653,-266.50604,1
270.60437,-681.0338,0
440.8468,-199.9491,0
685.5864,-747.75305,0
-915.2531,-728.5473,1
463.76355,479.7909,1
301.18713,-606.02167,0
-989.8605,298.16565,1
-682.9852,963.4933,1
326.97705,-633.5674,0
-458.34656,698.0065,1
-746.2039,-321.84607,1
-658.3508,-222.96057,1
258.66028,-287.5509,0
979.57043,385.26746,0
-379.34692,-889.6488,0
480.01855,-993.89575,0
204.78003,162.17053,1
828.08435,681.59534,0
-545.6454,-106.47662,1
610.66077,488.19543,0
-287.7389,602.13745,1
-21.394165,-926.2954,0
-468.69336,324.49988,1
-362.17877,258.84302,1
-754.7874,-99.13574,1
469.89685,427.6455,1
-254.38446,59.0907,1
-661.9572,-285.93817,1
146.78174,252.23975,1
651.6162,-162.14899,0
-181.43732,861.7997,1
-657.37976,851.06055,1
-870.54803,-182.1214,1
-949.86334,-972.91345,1
-834.5725,-310.35822,1
-486.26886,657.5106,1
-323.40533,-136.26483,1
-555.55725,-382.38385,1
552.4718,555.3811,1
-527.9435,219.68726,1
-761.911,-913.70764,0
159.92627,-906.10333,0
676.89795,115.49927,0
533.7025,619.7949,1
-397.17877,323.63867,1
-912.1113,-222.8877,1
-697.4071,428.20898,1
-185.76306,192.79028,1
330.87683,-653.25525,0
438.5641,-368.1366,0
-915.5294,826.82214,1
757.65234,213.0133,0
-371.7633,-73.74664,1
-264.52435,225.32031,1
714.2262,-646.2109,0
848.0685,580.9429,0
-453.20807,-129.90607,1
58.937134,-340.84406,0
520.3135,700.7175,1
-238.01392,-419.61542,0
892.4873,-772.7647,0
-953.48706,794.5691,1
154.95862,99.68616,1
-281.09454,276.40686,1
-275.5923,352.88818,1
658.2472,-409.28906,0
501.02185,-888.83496,0
288.12158,624.3368,1
-172.38,30.470947,1
214.4784,876.8273,1
431.5216,-246.14606,0
409.50842,860.1272,1
42.580566,345.64966,1
-285.9532,-621.57043,0
-445.36877,-78.246704,1
886.10535,242.40857,0
-166.07495,-492.23285,0
940.7123,317.80652,0
576.9619,-466.22162,0
-893.6831,-283.46124,1
981.44824,313.9707,0
365.5907,409.18835,1
-582.0552,-638.7702,1
253.54077,-429.03876,0
-223.9093,451.35376,1
353.42432,568.87854,1
-291.87622,978.4336,1
-238.96661,-343.81384,1
603.7411,-667.57776,0
-319.50238,160.66187,1
804.1721,781.8623,1
269.82874,236.70581,1
299.66992,659.19824,1
872.01135,-903.1956,0
953.4452,-476.95032,0
847.5204,46.15625,0
-843.59485,411.27515,1
366.72595,614.9573,1
-259.1186,-699.387,0
725.7207,616.04065,0
967.86145,453.13342,0
16.689514,51.275146,1
451.0652,456.693,1
314.0099,448.32227,1
992.53894,456.03406,0
929.8606,-569.9366,0
-521.7373,-676.874,0
748.18506,-897.7966,0
-781.39966,-670.20276,1
-836.56165,190.26672,1
417.2444,262.6598,0
-269.37445,-234.59888,1
813.64124,-140.2168,0
-724.28577,869.10986,1
967.70544,-49.47406,0
-79.41583,-619.7672,0
141.96448,744.385,1
244.2561,-936.79443,0
-714.90173,341.68127,1
632.2169,-105.17706,0
-767.8273,728.3457,1
758.2384,-512.56,0
910.6875,-730.9697,0
98.16614,709.7457,1
77.890625,27.214966,1
-607.2705,451.9486,1
-86.35803,117.94202,1
56.506348,890.41345,1
654.4291,738.254,1
-327.24994,-422.50342,1
377.97583,522.37317,1
918.8678,215.52539,0
-965.7951,433.1051,1
534.9147,69.57385,0
867.1488,527.9104,0
277.54883,631.8883,1
483.7273,-372.46576,0
-805.5318,-628.4807,1
999.14233,-832.95703,0
9.430176,185.92175,1
924.96484,323.56348,0
-74.46893,516.9852,1
-235.17987,891.98145,1
-265.49646,2.1604004,1
643.90393,-680.6981,0
762.3644,-997.945,0
-277.61102,-189.66925,1
886.8269,-620.9343,0
629.1138,481.79028,0
629.468,497.32788,0
-299.2312,168.93298,1
155.71863,572.4596,1
423.12646,678.1708,1
-91.67499,-779.71967,0
-855.312,31.192505,1
-444.99524,-663.1062,0
869.449,560.4934,0
-51.39691,-711.781,0
-265.68597,-406.80676,0
878.1283,-204.73553,0
-361.9834,-100.525696,1
-468.37292,-127.86261,1
412.2329,83.92383,0
796.9374,706.9879,0
-88.09906,-337.4848,0
793.9341,-528.2125,0
450.5896,-305.0788,0
-638.03845,705.04724,1
-881.91364,-468.701,1
-381.27515,-867.7192,0
-308.79718,-515.35425,0
-838.00977,572.225,1
-914.87463,54.272827,1
3.0223389,922.52905,1
-408.53546,702.90027,1
900.765,-873.169,0
-489.51328,-870.6693,0
408.35083,495.83887,1
-791.1605,-519.3947,1
-351.40057,-211.7586,1
-879.59143,-987.98975,1
602.74915,-947.0277,0
756.77527,-669.75635,0
526.73706,-607.4411,0
-594.93146,544.5132,1
1.9277344,527.9855,1
-135.16412,402.28613,1
-917.7377,-671.292,1
311.88428,-199.13586,0
-982.6149,317.15796,1
175.87183,942.91187,1
111.374756,-434.72314,0
-220.24396,843.51965,1
-580.70605,371.32593,1
413.0382,898.33374,1
-811.1594,638.4192,1
-502.93604,786.74023,1
221.97083,-28.069702,0
549.4752,111.04431,0
-338.5667,-828.8723,0
-233.76685,-137.96362,1
99.740845,11.09436,1
213.4602,53.291748,0
363.17603,994.1931,1
857.67847,-318.99622,0
-158.98901,-903.9591,0
961.84827,543.10144,0
-189.802,439.15857,1
735.9415,-609.1418,0
848.36316,298.16406,0
554.60925,-611.84845,0
-866.98145,873.58545,1
-459.167,-82.01782,1
192.48108,-132.93439,0
-136.7221,-597.1794,0
504.0691,48.940186,0
-293.60803,994.79834,1
-772.2784,-270.12952,1
-453.87396,-256.2862,1
318.26758,331.41565,1
-899.525,165.27942,1
-722.8544,96.13306,1
122.87134,-991.0154,0
884.458,385.99976,0
-932.21204,-535.5913,1
394.81763,988.64624,1
-418.2641,46.76294,1
885.52466,-615.8956,0
-240.82709,-33.096375,1
-286.81012,20.466797,1
-848.3364,918.0016,1
-635.00226,-694.9353,1
-370.0384,900.5139,1
383.3811,238.46875,0
372.51343,959.0541,1
497.95923,-598.1749,0
490.20947,519.20776,1
616.1637,353.7384,0
-903.9624,-610.7019,1
904.06396,-598.87976,0
-10.377991,431.55774,1
831.47095,179.12085,0
