% SVM Simulator Generated Data
%
% attributes count = 2
% vectors count = 1000
%
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute class {0, 1}
@data
527826.44,939903.25,1
554917.6,863993.6,1
345722.4,711118.6,1
238425.89,133665.03,1
808687.7,57933.22,1
886408.8,120641.516,1
501050.25,670739.3,1
60983.22,83035.78,1
347582.25,293561.7,1
380962.53,513958.25,1
211923.83,276449.44,1
719199.2,178545.12,1
654047.6,220741.83,1
282517.6,966358.8,1
843903.0,84752.02,1
843489.1,308491.7,1
521232.4,565432.4,1
42540.188,826737.56,1
535437.5,87880.664,1
633663.75,215007.06,1
942285.2,288126.3,1
691304.8,359758.53,1
859192.94,414497.34,1
351832.2,93593.74,1
277806.94,715007.75,1
369373.47,33321.207,1
811599.4,477630.6,1
846692.0,430732.3,1
918246.75,79024.03,1
823213.56,47052.29,1
500626.4,77264.35,1
13273.46,645530.9,1
887368.94,121406.11,1
876147.2,793918.7,1
115037.36,209236.86,1
363453.28,355639.06,1
139171.34,608424.0,1
183071.34,192310.48,1
28628.352,581361.0,1
89805.45,330899.38,1
499883.1,911411.7,1
791642.8,92191.57,1
135204.78,96925.13,1
315604.47,448458.66,1
478920.88,20346.42,1
288867.22,175164.98,1
764299.56,809985.0,1
413048.03,221312.31,1
436932.56,625518.44,1
592283.94,60551.457,1
770887.06,91107.15,1
569015.6,715503.5,1
816307.56,129075.414,1
639189.7,549827.94,1
654596.9,36473.445,1
997928.9,915450.9,1
413782.16,747477.4,1
536590.5,197024.5,1
796180.56,340507.38,1
464530.78,866126.3,1
924019.2,45146.652,1
940824.25,659926.9,1
164236.23,161431.77,1
32649.484,147056.58,1
209290.69,566848.56,1
705045.0,503182.3,1
94444.305,725418.7,1
188263.77,503370.6,1
43642.49,409587.97,1
87011.06,417656.6,1
976818.2,665241.1,1
756436.06,688365.4,1
276169.94,899056.2,1
42867.184,27639.443,1
957724.5,363586.94,1
268929.47,851313.2,1
657283.3,718914.44,1
394863.22,741746.9,1
7675.8457,790445.06,1
698575.75,20482.756,1
791091.7,145448.0,1
912200.1,324616.97,1
944151.1,592224.3,1
703709.8,511597.1,1
939285.2,251377.1,1
585444.75,151747.4,1
249945.92,445514.75,1
816238.0,309200.47,1
646142.44,210858.75,1
635205.5,314072.7,1
816808.1,915651.8,1
213155.55,764657.06,1
412545.16,91965.74,1
29008.945,31128.04,1
916362.2,330493.5,1
997581.0,147754.61,1
886125.5,757177.1,1
558570.0,60897.855,1
36575.426,431070.5,1
129622.31,896135.2,1
290927.53,750665.5,1
741896.8,40696.63,1
410271.53,784019.8,1
448643.03,599025.2,1
79210.91,311416.94,1
106920.945,960679.8,1
329443.72,227961.58,1
406742.72,64989.062,1
9274.97,879467.44,1
628595.75,198832.3,1
614372.75,853229.6,1
461519.88,11676.932,1
139433.39,724792.2,1
349652.66,830531.8,1
811802.56,254615.64,1
262433.1,207790.92,1
451517.47,591632.7,1
491458.34,119035.78,1
985678.3,89037.305,1
54326.23,132741.6,1
78537.18,468295.78,1
564662.9,421488.34,1
189200.3,161290.48,1
952935.44,469717.75,1
363378.97,874711.3,1
283581.2,910295.75,1
975197.9,564295.56,1
999443.0,994141.75,1
209669.14,288282.47,1
311499.03,831967.6,1
523077.03,616498.1,1
167394.9,679733.56,1
464181.6,598814.2,1
120344.164,230771.77,1
261845.69,606334.4,1
718549.5,88655.82,1
286419.22,701555.44,1
507415.3,330800.12,1
52970.54,591920.6,1
565471.6,356462.56,1
743247.44,629639.2,1
544109.44,14293.579,1
304069.62,764378.6,1
571940.9,339824.7,1
85708.79,839456.94,1
2839.1243,99323.46,1
599694.06,125454.71,1
926488.56,752254.0,1
450398.12,531751.2,1
540581.2,343176.84,1
702703.3,490344.94,1
12630.867,339299.53,1
933026.3,142462.84,1
168748.27,374043.97,1
19987.531,53885.277,1
440614.2,425937.97,1
280052.22,374616.47,1
814324.75,988855.1,1
885541.06,47517.05,1
128739.24,385131.22,1
662511.1,402781.16,1
979458.0,503364.47,1
243141.05,216688.27,1
626580.06,860773.5,1
242419.72,133889.89,1
811946.8,109828.68,1
607135.0,139600.44,1
57664.754,797501.06,1
530384.5,647454.06,1
102318.38,415878.3,1
359091.06,635461.75,1
371433.9,606086.9,1
729294.94,191457.27,1
3434.9287,617428.94,1
765315.3,761655.6,1
786543.3,19392.984,1
558228.3,377464.4,1
499821.72,997730.3,1
283489.4,163486.39,1
608827.75,465102.72,1
267946.34,431730.72,1
919157.7,685900.44,1
29932.932,774410.5,1
823491.2,9706.936,1
823611.8,652345.8,1
17620.11,876543.5,1
485244.5,112914.76,1
117341.22,209464.92,1
473604.66,436698.44,1
429024.84,939297.9,1
797324.75,704451.4,1
256133.02,410314.06,1
189565.75,517796.53,1
495953.3,122412.73,1
279035.94,347089.34,1
957339.8,333950.4,1
683048.2,279228.0,1
795307.8,787700.75,1
947001.8,261793.4,1
684915.8,5552.903,1
981403.94,287797.56,1
868986.56,355464.47,1
188301.12,350489.66,1
22868.656,342873.6,1
787785.75,413124.03,1
959619.94,429243.8,1
930059.8,84329.17,1
530707.2,969667.25,1
91392.84,169734.53,1
778558.75,759483.0,1
871194.75,771808.25,1
242081.2,74682.18,1
755338.2,159439.28,1
596557.3,9463.884,1
663812.75,201657.02,1
231179.56,386685.34,1
44768.926,739023.4,1
187840.66,512103.3,1
111020.914,935655.44,1
885703.06,561244.7,1
342115.88,294539.94,1
417499.56,442463.25,1
747148.56,723787.44,1
809478.75,574240.4,1
487603.12,758740.0,1
500403.06,124069.71,1
383638.28,831393.25,1
517031.16,918329.2,1
499395.5,230424.72,1
226070.77,388389.53,1
489107.84,250229.33,1
319678.34,673832.6,1
627013.44,852754.0,1
678195.8,186061.75,1
475337.16,71597.91,1
70967.74,776773.6,1
966893.56,297797.97,1
230760.62,898731.8,1
258185.27,507953.94,1
681519.06,38032.61,1
111224.79,519865.78,1
870936.0,25585.85,1
680689.7,326651.62,1
556590.1,746847.1,1
560437.75,623396.5,1
109205.72,211933.1,1
644853.5,701739.1,1
379932.8,902126.25,1
851977.2,448.40942,1
43407.227,778433.6,1
58872.926,724962.94,1
888754.7,415303.44,1
654236.25,105070.52,1
328630.97,220819.56,1
939809.94,95391.19,1
556852.9,830700.7,1
279780.8,489092.66,1
113168.33,362206.8,1
262963.8,733316.1,1
353237.16,381624.94,1
346244.16,990118.4,1
216951.14,87345.695,1
431445.47,315346.62,1
971808.1,464672.16,1
556519.1,190756.17,1
82172.71,872407.75,1
426707.78,6849.6216,1
199906.9,825958.7,1
824128.2,538374.9,1
292032.78,528156.1,1
20037.098,870152.2,1
345803.16,42255.07,1
211899.53,734916.7,1
682797.56,873597.6,1
626259.0,714163.0,1
860437.25,112243.53,1
413328.34,300554.66,1
340615.97,252464.0,1
645162.06,398324.16,1
587983.44,209372.2,1
736252.0,424229.03,1
18783.594,113119.914,1
403394.28,826053.4,1
296050.53,934028.9,1
827718.1,479347.72,1
754396.4,67745.43,1
27835.266,141086.33,1
390585.5,613006.7,1
602174.75,844185.94,1
721584.25,140890.75,1
858698.75,890380.1,1
982798.3,479484.66,1
98361.27,894770.3,1
616767.5,138750.55,1
239868.97,130486.92,1
714672.1,781995.25,1
238528.34,307282.94,1
93625.875,334755.8,1
805224.75,769559.06,1
8877.097,151102.64,1
708867.3,45269.32,1
47723.16,910330.94,1
574955.6,605394.7,1
645153.1,792762.8,1
439276.53,658187.2,1
775977.5,842913.3,1
496123.28,855185.2,1
822478.6,305589.6,1
404843.94,773079.94,1
300419.88,186583.56,1
245972.86,146873.48,1
131590.94,218498.53,1
713675.56,913410.0,1
398931.06,931903.56,1
413747.75,252284.38,1
83675.81,534451.25,1
211947.36,11338.217,1
107899.63,880810.75,1
398011.44,42436.055,1
105291.44,867273.4,1
80310.86,257983.27,1
755991.5,247664.97,1
625731.0,441694.03,1
170843.8,980768.1,1
133030.34,150446.95,1
792472.7,907797.1,1
932625.75,364676.6,1
473180.03,796598.9,1
805481.2,889640.25,1
965777.25,487156.2,1
207534.58,907072.75,1
795115.7,187662.52,1
41887.855,482195.53,1
618260.56,753902.44,1
651806.94,276782.3,1
492962.8,124927.41,1
571430.7,199999.61,1
147330.9,974045.2,1
234970.48,240038.58,1
253374.33,989957.06,1
268100.25,253133.64,1
909399.25,196471.2,1
221179.0,62423.74,1
28072.762,121594.016,1
601928.44,821253.9,1
99339.91,650963.94,1
837196.1,220936.62,1
814277.94,925524.6,1
371474.44,814699.25,1
410402.47,689058.3,1
444916.78,375524.16,1
180901.34,79699.336,1
215695.83,-138.6861,1
475767.34,982830.7,1
818681.56,362735.12,1
719822.56,699829.4,1
610582.2,363600.03,1
411185.22,899971.56,1
356887.53,211407.81,1
801815.2,480434.12,1
330181.4,839742.6,1
972393.1,261737.28,1
350649.34,435550.72,1
329937.97,173159.88,1
599896.6,791948.94,1
116247.266,919630.2,1
633514.56,105826.984,1
379457.62,937345.1,1
400183.53,870480.06,1
13765.068,834903.6,1
225487.3,461302.5,1
888620.06,389052.72,1
661026.1,120653.61,1
776517.06,622240.0,1
816863.7,51367.96,1
814835.94,428042.62,1
302820.53,483022.2,1
451060.38,727198.94,1
176633.75,680994.94,1
416097.66,132408.4,1
362545.62,45559.812,1
65355.54,690284.75,1
858452.5,639736.25,1
562693.25,313848.75,1
662348.75,702391.0,1
749357.06,188728.39,1
768435.5,994130.1,1
240534.75,530798.1,1
754926.4,67848.58,1
222220.39,796334.2,1
477281.7,923420.0,1
664666.0,637887.94,1
113327.91,807894.06,1
192815.66,644986.94,1
347478.25,370747.88,1
647767.8,181462.05,1
791062.1,731187.4,1
434490.16,447668.28,1
836590.1,504233.16,1
150725.9,212118.25,1
12634.478,305339.75,1
590271.0,554079.4,1
568890.1,740596.25,1
163578.23,323499.16,1
444894.47,450135.3,1
984948.75,992217.9,1
30831.395,343237.1,1
328408.16,993804.44,1
83822.55,746757.1,1
977734.25,683506.7,1
978117.5,844929.56,1
971000.1,535748.2,1
17634.344,444301.84,1
646429.75,277321.94,1
901373.75,790540.75,1
442323.7,234932.23,1
509332.2,891119.06,1
833305.1,288018.72,1
165673.34,571436.25,1
943162.94,475860.4,1
136082.19,260759.83,1
837121.6,481800.9,1
650422.56,338480.72,1
219457.16,935064.0,1
961045.9,721569.8,1
292993.94,705033.75,1
992358.75,256795.05,1
820169.5,153063.38,1
941545.56,401212.34,1
20032.096,592846.7,1
791665.2,603679.06,1
791750.06,57136.082,1
72692.13,805656.06,1
870954.4,852123.7,1
365456.6,462360.56,1
3509.309,236116.4,1
969854.1,542413.1,1
869113.44,54229.07,1
901138.94,20480.988,1
492469.0,51697.11,1
859597.06,502062.1,1
177625.84,142066.42,1
102398.25,721477.3,1
487506.4,894957.25,1
226972.33,857341.5,1
672547.6,72318.305,1
692821.2,770270.9,1
40858.695,146088.2,1
564283.56,519348.94,1
155286.34,306964.16,1
343402.56,761923.0,1
409303.22,677540.4,1
953710.44,931630.7,1
508691.62,77424.39,1
909442.5,418167.47,1
598580.94,932064.2,1
463418.2,317197.2,1
302515.38,625928.2,1
37587.902,699980.5,1
740878.8,927366.44,1
574032.06,779750.0,1
662183.0,851952.5,1
526022.25,789597.7,1
203437.9,730356.4,1
100605.39,860653.94,1
412067.1,69830.26,1
999056.56,706638.75,1
598603.0,226203.12,1
350460.28,457441.66,1
798705.4,811875.06,1
776627.1,553249.8,1
91881.16,248676.92,1
469529.88,214883.61,1
309653.34,857620.2,1
17451.963,646423.0,1
689824.75,383497.9,1
217080.98,772910.56,1
393914.38,957019.9,1
488851.9,38905.027,1
389805.56,17664.11,1
631946.25,498922.38,1
97137.29,911709.9,1
554488.4,189352.9,1
381996.7,448981.53,1
310644.06,592268.7,1
918023.75,972675.3,1
243523.2,772648.44,1
687128.4,114269.586,1
283016.44,672937.0,1
399636.78,737923.9,1
482953.5,897530.8,1
906834.1,269963.34,1
691262.06,248732.84,1
266551.2,997011.1,1
845125.8,229958.33,1
991653.75,671086.7,1
756494.94,684487.2,1
114038.16,205516.23,1
412683.56,776858.06,1
185009.42,79817.734,1
754206.56,545076.9,1
958724.75,545816.0,1
607451.5,325175.12,1
559721.8,669120.2,1
966261.3,457292.1,1
167420.03,742753.6,1
71011.09,813380.56,1
792881.5,622162.44,1
835302.56,852837.44,1
572049.25,100051.76,1
963970.8,107848.5,1
109143.58,519497.66,1
796700.8,229000.4,1
772887.44,435565.34,1
255185.31,971763.06,1
540760.5,307227.62,1
504419.78,812773.56,1
949533.2,851723.75,1
883427.2,193463.89,1
907920.56,926622.0,1
430432.34,736464.7,1
691315.75,547759.0,1
847265.4,170392.56,1
197207.78,911917.0,1
53562.4,131080.58,1
644074.7,105567.53,1
611154.0,410047.7,1
238249.84,535265.25,1
117884.16,746019.56,1
505.26953,940303.56,1
396985.9,733610.6,1
831870.7,302059.78,1
675055.8,975857.5,1
129509.48,855052.0,1
221614.1,170151.42,1
753313.8,870104.5,1
889217.25,437263.4,1
866245.6,906177.6,1
776095.6,804574.4,1
286352.78,705354.56,1
827331.44,461328.47,1
258816.95,998199.1,1
489661.94,66714.77,1
193355.7,49198.31,1
703096.44,129844.805,1
809790.44,916285.2,1
387668.38,244246.19,1
284619.28,2504.1921,1
299809.3,747318.3,1
475988.1,731720.2,1
575028.7,188307.75,1
-460.08307,796905.06,1
546808.94,859751.8,1
994241.9,771937.4,1
454886.6,497013.3,1
659437.3,571042.25,1
465377.75,217481.67,1
285052.53,595967.6,1
