% SVM Simulator Generated Data
%
% attributes count = 2
% vectors count = 1000
%
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute class {0, 1}
@data
385.09155,-43.20642,0
-181.54828,-585.2467,1
-204.35645,395.0376,0
314.22742,520.4668,1
135.56433,173.29553,0
-934.6569,613.7628,1
-380.62482,-980.3487,1
-134.51361,16.789062,0
319.14148,-408.57568,1
-787.17725,-754.07544,1
-84.629944,990.6478,1
-563.077,-350.3333,1
38.483276,170.12976,0
224.40515,619.50146,1
-385.4914,-431.95416,1
-815.53467,103.31262,1
-525.6822,107.844604,1
972.4232,230.95923,1
893.96094,561.5741,1
928.86523,-995.7676,1
-295.66302,-801.4354,1
-806.0833,208.479,1
-858.3489,-372.2685,1
820.63184,970.7562,1
705.8075,-209.40808,1
538.44006,-280.53802,1
952.0934,-826.5857,1
-492.95795,692.96545,1
-637.7898,480.75012,1
-346.89795,599.83264,1
223.91309,248.9237,0
996.53613,550.8296,1
-205.7793,176.88623,0
750.1477,-37.041138,1
929.3644,-686.83484,1
-84.183716,778.3611,1
835.34265,661.4713,1
-397.601,45.997803,0
-373.84204,253.85303,0
-645.0443,681.6044,1
-27.492554,289.11243,0
-588.1373,51.480835,1
-718.0896,545.53284,1
-4.1660156,-81.729126,0
-428.04828,-49.21283,0
-503.17963,-758.0497,1
481.52832,928.2324,1
-280.7896,-653.1688,1
-289.31378,937.61597,1
242.7124,-954.5389,1
587.8396,489.55676,1
-614.254,-547.1219,1
433.86743,836.9818,1
262.12817,429.75842,1
-74.21588,-466.96326,0
986.29016,860.57263,1
758.3856,93.81091,1
209.21558,-697.0553,1
560.47644,-884.4542,1
856.74133,-63.01471,1
242.98071,369.82874,0
193.82092,-801.55084,1
-260.5467,636.5958,1
-847.2051,997.1461,1
-554.8013,333.59985,1
240.6748,-997.88965,1
569.41833,-637.6736,1
-720.10657,-882.386,1
85.50293,-985.83185,1
-261.06763,-20.813477,0
997.79565,266.99817,1
-526.31323,66.380615,1
238.84888,-648.89264,1
327.3833,859.10474,1
669.40625,-925.19617,1
-773.68066,356.91785,1
374.03955,-926.2045,1
-839.3563,235.76196,1
-271.42157,-115.19092,0
-246.14532,934.18555,1
561.16956,542.7252,1
1.6414185,41.190063,0
137.00598,-738.1642,1
200.1499,500.40735,1
-332.52563,-314.33698,0
85.70776,350.39783,0
577.6647,-823.8998,1
-227.50714,988.43176,1
-138.10541,661.47,1
-798.41156,275.2025,1
515.1029,-325.58154,1
504.3147,190.48755,1
248.66821,-615.60535,1
-65.31415,204.8628,0
-517.58575,665.79175,1
-159.71002,-949.85376,1
-49.736023,-458.3459,0
517.8452,-848.6744,1
165.2096,704.1847,1
739.1371,-374.69214,1
-540.0315,-762.8881,1
234.99707,-543.09937,1
352.89722,-848.6929,1
-510.56854,230.01697,1
-415.56128,893.86816,1
-177.0307,-377.82666,0
-672.4149,602.21533,1
-66.25641,762.92554,1
-203.4674,-451.42676,0
-183.2201,511.97034,1
760.9193,956.54065,1
-703.5849,-269.78662,1
318.73083,-829.72327,1
283.724,697.188,1
689.167,-981.83704,1
-689.71515,970.77966,1
757.4624,-863.3738,1
-108.43286,-809.70056,1
-363.13892,6.137024,0
837.678,591.5167,1
608.6444,-499.77405,1
756.15796,332.34912,1
459.31604,-140.3125,0
680.9695,-879.5204,1
-545.24756,177.97083,1
13.771912,89.25049,0
-25.671753,-279.9165,0
-221.9635,385.76416,0
-826.2703,-303.83588,1
-436.5011,-484.80377,1
953.37354,472.20496,1
477.9098,-872.09546,1
980.0504,-375.7633,1
-75.01233,-359.00208,0
-457.38507,-271.38507,1
-908.06104,-146.3949,1
618.2495,-670.12537,1
656.85876,545.16223,1
-315.96906,138.94849,0
415.78137,-61.383667,0
-470.7705,188.37231,1
281.0996,-134.47986,0
606.9801,407.43127,1
-582.4695,487.5702,1
309.65894,879.02124,1
-841.24786,509.22095,1
-39.488464,901.3417,1
-212.70679,958.5847,1
-715.2262,-98.65338,1
-737.7911,-181.09814,1
-343.26465,233.22656,0
-456.46967,60.452515,0
-485.10455,-55.993713,0
-710.5736,952.8473,1
-4.4344482,-300.315,0
391.47217,-69.775635,0
55.975952,-760.8374,1
65.37024,-263.04993,0
141.14636,959.532,1
28.921875,-900.9987,1
-205.51562,-464.85944,1
-323.99506,746.2875,1
-479.72284,834.1542,1
-905.241,253.7461,1
676.9475,820.1847,1
280.1399,874.12256,1
-786.8544,-387.12946,1
955.4552,-697.0713,1
-345.5456,-569.87317,1
-955.5567,-853.8545,1
906.6841,-253.8891,1
-975.08344,753.81775,1
-837.55835,672.7777,1
146.93896,37.767944,0
-519.1409,309.22388,1
812.9618,909.2283,1
456.06726,-398.1454,1
-705.70374,52.278687,1
-201.7904,-880.273,1
397.75195,891.5415,1
621.4888,73.25818,1
698.22656,-182.3205,1
766.9437,890.8124,1
-482.51776,1.8066406,0
583.3583,716.5089,1
956.2991,460.0077,1
247.90735,303.91968,0
-23.350769,421.73926,0
-71.15637,954.15906,1
782.4873,-489.03894,1
875.7389,-616.8122,1
562.2058,766.4265,1
868.49194,701.9895,1
32.760254,107.63818,0
-635.4813,-945.3992,1
164.91614,495.55396,1
154.24585,-117.19397,0
-28.970093,-257.79565,0
368.22986,-727.3628,1
-698.7766,-309.03564,1
274.9264,386.64526,0
-779.2326,-680.7036,1
466.3413,597.23755,1
730.9429,-791.6376,1
-250.50708,-389.79333,0
347.60022,-221.01947,0
344.82336,603.9011,1
366.09204,710.97815,1
838.39453,-791.6818,1
518.20496,43.074097,1
-257.08716,-990.27405,1
166.1726,592.99963,1
-506.6748,-809.7478,1
180.8042,542.6432,1
235.93591,-101.7973,0
-784.7873,300.58923,1
865.69385,-6.2979736,1
212.58496,-915.5098,1
-575.4957,-74.423035,1
-324.11365,58.296265,0
194.12354,-330.76825,0
479.3457,314.4436,1
600.395,-108.409546,1
816.0198,-491.32388,1
-608.70886,-191.98724,1
-747.30994,535.2611,1
459.42786,-442.58478,1
802.798,-727.0697,1
150.41992,345.6588,0
-569.9249,136.95984,1
-68.3479,93.59265,0
459.9839,-59.619446,0
891.73914,-125.02869,1
3.0291138,397.38623,0
-300.844,-959.2104,1
-316.53687,-505.4126,1
-630.7799,600.4103,1
-281.1485,-89.16327,0
471.8092,-833.8152,1
-289.5735,683.9269,1
-742.09485,-432.90118,1
381.10535,402.5443,1
591.2543,-901.70276,1
937.5016,344.43787,1
-457.86157,297.1786,1
-265.78284,186.83948,0
33.456177,123.0697,0
483.1482,-817.24725,1
25.012817,-533.6753,1
377.49634,26.803223,0
380.12512,24.019287,0
189.62903,-973.0769,1
779.34607,-246.7644,1
-346.11597,653.21924,1
829.32275,-650.7311,1
259.8673,-947.0464,1
-139.50378,494.90735,1
-41.251892,-299.35797,0
815.5659,-11.730469,1
224.505,994.8563,1
101.33142,280.50903,0
-585.9669,318.39136,1
309.74072,441.02856,1
-565.5264,-153.96155,1
309.66577,116.666504,0
-646.92004,214.28516,1
-630.8622,662.6554,1
-225.60962,-940.1651,1
688.4724,296.97217,1
-438.5736,388.9259,1
-992.07855,-133.96405,1
-207.90778,-243.00067,0
799.1881,608.52893,1
718.90247,-681.6505,1
-41.651855,-834.54865,1
-60.380737,-52.034546,0
888.42163,8.34491,1
-11.668945,842.85156,1
393.04236,-556.0504,1
-879.0382,277.6919,1
-101.62329,402.38647,0
196.14868,519.8037,1
178.64539,-672.7145,1
-758.1177,-699.0985,1
-18.695374,-339.89178,0
-449.7436,-301.72943,1
-268.85095,647.2412,1
957.1244,-204.47003,1
-161.70343,-502.73392,1
-659.5836,-926.75903,1
43.225586,-722.86255,1
310.323,122.193726,0
-297.26996,359.83105,0
-433.497,-22.71283,0
953.8684,-277.64886,1
461.92712,-862.5084,1
-711.31946,-58.18683,1
939.9243,167.46216,1
-769.34717,348.64954,1
-799.55334,-331.04803,1
524.61194,469.8092,1
203.52466,-634.7513,1
534.9343,631.1548,1
-567.6616,59.437622,1
-607.34204,387.08667,1
215.28027,307.37378,0
-159.70941,306.7505,0
345.84106,-211.17871,0
-306.19434,570.0166,1
741.10266,-434.7016,1
-625.4738,812.74316,1
-555.9259,-319.25616,1
59.29663,-290.3329,0
402.0608,891.1974,1
-344.4532,-105.40845,0
142.71057,-297.73132,0
28.555054,-8.629517,0
721.33276,348.2412,1
-308.58002,765.5149,1
127.53845,-135.75629,0
-486.04327,705.077,1
-283.79492,982.9912,1
914.931,-299.20532,1
167.22217,230.1836,0
472.7528,-80.69299,0
980.4243,-702.27783,1
-77.04901,449.5807,0
-423.42407,541.4857,1
106.45715,851.5139,1
702.2206,280.4845,1
-409.07617,347.01392,1
-974.33606,466.79053,1
-591.9863,67.67102,1
-436.6883,250.71692,1
632.7904,-490.5191,1
-109.96362,-16.698486,0
-622.9458,-856.1048,1
964.20044,-721.7749,1
176.65881,995.8087,1
-162.58307,-102.125916,0
-276.4408,-77.08234,0
-478.92035,-566.6648,1
426.53357,317.2157,1
846.15247,-984.31195,1
-619.76575,-1.782898,1
279.6548,-373.96155,0
980.41797,-821.1701,1
350.73804,964.3163,1
643.9158,-441.37384,1
-408.80078,291.93616,1
875.10034,835.58655,1
709.7296,181.00037,1
-733.68365,-773.77606,1
-903.8471,-317.20026,1
927.93787,945.3186,1
691.3568,-929.0527,1
-685.57544,-979.673,1
760.5773,19.557129,1
-554.05096,301.8518,1
-827.85156,844.459,1
120.86963,-919.6082,1
-589.2202,265.5183,1
872.5298,330.91687,1
-256.11646,-959.2926,1
-855.4352,-719.3594,1
-288.58124,777.65356,1
-557.89795,731.693,1
-575.8204,-754.0321,1
-938.05817,-630.77637,1
-967.59644,-406.26538,1
413.01184,-853.2085,1
-833.9688,-985.87756,1
-90.91156,-235.27045,0
149.90015,613.1533,1
-51.015686,-756.5039,1
361.61133,497.24646,1
-404.89868,-357.14264,1
226.75623,429.22974,0
-780.5465,89.069824,1
35.648438,794.0912,1
606.96826,-553.9379,1
-982.3428,-929.1786,1
789.0742,202.94214,1
-76.3103,-475.72675,0
-773.7096,-551.01404,1
-255.67322,411.04736,0
-133.26715,168.58826,0
-869.4337,-364.0141,1
78.15808,512.48926,1
586.0835,500.93872,1
-515.6332,187.91333,1
564.3701,-44.957947,1
-667.50745,-340.9093,1
-768.9333,585.82825,1
-824.09393,-539.04626,1
-158.74353,483.0642,1
378.16565,-397.36627,1
-566.557,62.292603,1
-773.3502,773.70935,1
-143.61652,-47.36908,0
290.21082,-135.01355,0
-978.092,-866.5426,1
-936.6105,176.91663,1
716.30286,-352.80505,1
-89.562744,-387.40802,0
-695.2065,-579.5198,1
855.59204,138.57788,1
-771.8874,-6.416504,1
861.75964,845.67944,1
317.094,-711.9772,1
-102.04541,-946.9426,1
640.68494,934.895,1
-683.4435,-927.05206,1
854.72424,-858.47595,1
-155.35577,489.5569,1
-166.71729,-408.3971,0
839.369,-895.46216,1
741.3219,454.08838,1
-634.46533,62.784546,1
-353.12555,-781.31964,1
-875.74634,96.09973,1
-727.0951,780.8002,1
-705.2477,308.6283,1
553.46387,-33.441956,1
-52.899597,476.77478,0
285.6991,-481.7221,1
-158.15527,447.64624,0
358.7433,453.72766,1
153.22888,-106.10095,0
792.44727,-332.7207,1
-64.116516,419.1869,0
-866.6144,-341.1975,1
0.5762329,-192.75659,0
632.5106,-643.828,1
-727.1862,-931.04675,1
-931.7145,-860.1501,1
-321.21252,865.60266,1
-918.9204,-616.92053,1
136.36438,872.8191,1
-550.9354,88.805664,1
-675.4784,-301.4549,1
862.80005,-465.48224,1
562.82886,79.715454,1
-554.8494,228.7843,1
353.28723,256.1366,0
515.1338,938.3323,1
920.0321,-343.60492,1
-91.25525,62.097168,0
428.11755,-670.5502,1
546.76196,208.75061,1
470.7931,916.89014,1
-121.01044,476.7915,0
885.3992,384.67285,1
-663.65564,-358.63928,1
991.1979,219.47449,1
-13.35083,219.52222,0
-61.832153,343.62878,0
-783.05145,215.82886,1
-986.00574,-386.05682,1
-545.38586,242.56897,1
-522.8197,443.51843,1
-308.5398,664.17004,1
767.4219,822.0227,1
-110.45459,432.81165,0
-209.92126,808.7002,1
-775.7131,362.38074,1
379.78772,433.7224,1
-440.03265,730.47595,1
-981.04175,867.31714,1
-445.3308,303.25085,1
420.1029,702.4414,1
356.1233,-854.5378,1
676.6493,245.58704,1
976.9099,908.16345,1
345.09058,821.64355,1
126.90759,-320.92963,0
-957.9702,-727.43616,1
-467.1651,-64.30432,0
922.8788,65.91052,1
-410.81616,-341.06873,1
754.6764,728.1875,1
-438.20123,244.8357,1
-796.3105,679.18933,1
-495.19534,494.9602,1
-570.82947,967.43066,1
-446.45447,-329.37457,1
-892.16077,893.0431,1
320.64282,364.14246,0
609.37,-946.6422,1
-250.7605,-229.95795,0
-798.6407,957.72,1
966.9486,-168.03528,1
882.9579,-968.0932,1
435.97656,695.932,1
-270.44757,-431.14783,1
9.344788,-81.69519,0
-523.4162,981.20764,1
380.0902,-43.19055,0
-521.2042,572.5967,1
849.7709,615.5908,1
-848.09326,968.2494,1
-655.4359,-679.6697,1
-463.0968,332.03125,1
-828.30865,367.04443,1
-277.14447,545.7081,1
-864.13776,618.2573,1
-477.63965,637.61804,1
-675.12213,-487.18048,1
14.416199,921.74866,1
125.49243,-289.27545,0
352.74365,544.54626,1
845.0802,-788.1521,1
583.2612,-564.3877,1
691.6124,367.6189,1
122.63684,-980.2316,1
803.8971,-152.79315,1
20.530823,471.8036,0
-474.0069,324.886,1
161.35669,781.54016,1
184.15869,-577.1814,1
157.08179,-554.31226,1
-748.35016,273.57654,1
840.8013,214.27881,1
976.1361,959.29614,1
-8.487122,993.31177,1
296.45642,-960.55585,1
-796.26794,741.55054,1
-810.1126,396.74597,1
661.28235,998.2623,1
468.0525,710.9077,1
982.8042,-459.9992,1
-520.94635,-987.65717,1
277.22766,588.371,1
175.35657,-26.81018,0
80.654785,-22.960815,0
-428.58124,860.4863,1
-58.197205,735.0819,1
-258.0008,406.4453,0
-918.63513,655.09204,1
-798.45685,243.35303,1
771.34143,588.2926,1
-243.0127,-994.30927,1
863.6052,445.23438,1
740.7864,719.6572,1
242.66309,-820.5192,1
-92.088196,680.349,1
-114.22095,-606.98486,1
-779.97095,-340.5678,1
684.3314,625.92957,1
242.0122,991.2197,1
213.474,-120.71405,0
-59.592224,852.64343,1
-767.12134,-531.13525,1
-699.58923,-117.309875,1
-140.46228,918.84875,1
367.37537,179.4491,0
-925.69135,-721.68555,1
70.826294,-332.00403,0
-492.9138,979.7322,1
-496.60104,-150.0838,1
291.19006,157.5061,0
-795.916,-974.6514,1
185.76013,-794.08905,1
434.60742,-778.99005,1
-864.3465,-720.38855,1
-560.27,-737.26263,1
971.5408,-573.72015,1
246.7024,698.66394,1
-951.39594,-910.3478,1
-313.93372,-390.7779,1
280.43787,-167.30475,0
5.444397,-267.25336,0
-754.53723,304.38074,1
-300.08392,790.52686,1
826.36145,-290.10364,1
-2.9736328,412.73657,0
-811.25195,-657.0547,1
811.4335,646.7483,1
813.49194,-899.8808,1
-76.35297,671.9165,1
-232.18915,321.15503,0
639.2694,49.9906,1
433.4591,-214.78522,0
249.5979,-392.09808,0
506.03613,242.15552,1
241.40698,-120.26056,0
-762.357,469.08545,1
-606.82513,-72.6853,1
615.82166,516.3285,1
646.978,313.78845,1
454.9093,-456.74933,1
-40.272522,-977.5857,1
221.64844,443.22668,0
214.37305,192.52893,0
825.0928,-681.6448,1
-288.84155,687.5,1
571.5542,788.35864,1
760.9584,714.41736,1
-981.46106,104.43237,1
-532.8137,-17.104065,1
557.32263,87.63379,1
909.71204,220.43103,1
212.01904,-977.26556,1
633.6825,254.33154,1
-636.29944,812.2809,1
-401.90887,-674.673,1
891.32837,931.9431,1
-446.6032,-184.46924,0
-433.0426,-972.9464,1
-805.55743,153.51318,1
450.8828,-648.428,1
374.38232,301.82007,0
-496.9042,-325.466,1
167.27124,-62.651672,0
660.624,-234.6247,1
631.4343,-797.4289,1
226.0299,118.347534,0
-247.32361,-264.32037,0
570.5477,187.57141,1
235.85254,-419.71118,0
876.0408,-921.89923,1
-434.73053,-469.56647,1
923.1649,374.69885,1
-931.1572,484.15613,1
778.82385,588.85693,1
-402.1134,-540.9308,1
644.2124,-434.0866,1
873.8679,65.850464,1
-904.5622,-882.0415,1
555.40674,-559.2899,1
481.92053,-865.45996,1
-356.7384,-94.55676,0
-656.5285,472.01147,1
967.9888,-46.235657,1
-634.8452,-966.3071,1
-805.58246,-444.8064,1
609.7377,-373.15625,1
29.04065,-777.1538,1
-449.25836,-581.2257,1
-869.13403,809.0521,1
-225.19238,-886.7511,1
-396.7672,572.81323,1
-869.71,-670.3331,1
883.5508,-294.31702,1
-430.29962,91.32886,0
-650.13416,207.72876,1
966.82434,815.4304,1
27.619019,772.8208,1
-214.96417,746.2483,1
-593.08997,172.56433,1
-368.46124,-615.68414,1
-429.96417,520.77234,1
-547.032,-861.7888,1
-418.97577,-244.54572,0
410.98535,161.90881,0
-596.6631,-307.12482,1
322.20776,139.47546,0
488.86987,-911.68665,1
955.0105,-359.78302,1
-379.16876,280.72925,0
446.4496,591.2145,1
595.03064,-796.36774,1
635.75037,-599.4895,1
-111.43359,-187.99072,0
-793.4856,-686.9591,1
-408.14856,-694.7378,1
-812.002,692.73083,1
-430.6306,-81.32666,0
-413.4806,-901.9967,1
-933.491,511.0006,1
701.2556,-745.7207,1
-205.7254,693.38,1
24.39038,325.87,0
-99.374146,-175.20813,0
-466.21643,250.99866,1
-823.3474,841.9254,1
657.02625,327.5099,1
347.7417,596.3541,1
-781.04016,-276.84253,1
-635.64874,139.51318,1
-719.5699,-866.81384,1
-766.0475,226.04626,1
-65.740295,-580.74524,1
-874.838,-801.32935,1
845.11743,737.5725,1
-772.9682,372.78503,1
603.172,400.45215,1
160.92407,56.622314,0
807.11694,-485.6938,1
-380.65375,-577.1709,1
200.36084,-701.55054,1
345.5786,-410.06622,1
-845.12683,-87.11157,1
569.87683,-522.7636,1
-669.6118,-390.38464,1
582.4861,264.23975,1
432.3651,70.747925,0
-749.341,615.81396,1
-349.6922,908.18494,1
-23.682617,-773.13367,1
-421.24567,473.2765,1
842.9557,-304.63245,1
-793.55664,-638.6632,1
514.8352,-749.8384,1
-95.12738,-705.3489,1
-171.52795,-559.93396,1
255.66504,-571.03613,1
955.8728,-466.6529,1
26.863281,552.2551,1
-479.0716,81.73279,0
641.4741,-869.05225,1
114.82727,870.7024,1
-922.711,-292.49,1
283.30164,307.87598,0
295.21057,-235.24902,0
247.97766,193.89441,0
14.0164795,-154.06915,0
-623.9525,775.27124,1
932.69507,-543.86084,1
-273.0597,-3.7346191,0
-652.8064,69.21863,1
-118.382385,-53.092285,0
-483.38226,425.84558,1
699.57495,646.89124,1
104.62903,232.20007,0
650.5824,510.11133,1
554.98694,354.99084,1
-67.34729,102.2229,0
-644.1127,657.4292,1
-285.32654,-866.3424,1
805.9498,732.06885,1
-468.39935,23.123169,0
115.41321,-39.73694,0
112.05652,821.68555,1
459.29736,-435.68567,1
732.63257,-194.88885,1
-55.003723,617.22217,1
-429.85046,-377.77362,1
-635.03265,336.2611,1
462.5807,529.62805,1
-924.1113,410.45105,1
-8.703857,-51.841248,0
-621.145,-401.693,1
861.74036,-655.8645,1
-629.111,381.089,1
-813.39136,-731.59656,1
396.2478,68.09387,0
465.03906,-721.141,1
-53.295288,424.36487,0
-196.70758,-572.8307,1
143.19385,627.5199,1
236.844,7.9901123,0
-223.09528,159.22803,0
890.76404,349.0642,1
296.11743,-901.8074,1
154.71912,-436.84094,0
95.77588,-794.67285,1
50.875854,387.88208,0
-0.0063476562,178.13733,0
537.4458,-493.01077,1
-76.60486,-499.8481,1
617.56006,76.87952,1
355.39612,-577.42676,1
812.6177,574.5491,1
532.22974,789.146,1
811.2031,538.354,1
-55.271057,651.569,1
919.1234,290.51038,1
-824.4212,921.6083,1
313.0653,310.33704,0
-32.045227,667.39087,1
-960.16943,569.8279,1
898.1671,-914.8082,1
205.05591,848.2129,1
58.133667,-335.64484,0
-140.219,-190.24841,0
-250.79321,611.813,1
720.17786,-540.9231,1
347.08398,213.99988,0
45.212036,480.98474,0
-781.7653,487.7865,1
-251.04651,926.647,1
-148.52338,208.38354,0
138.71509,-274.20044,0
214.04272,-799.0054,1
-452.85614,-415.46277,1
-250.32251,-355.67126,0
565.8452,970.9242,1
-592.98987,-942.0945,1
-409.9239,95.709595,0
619.6494,-368.58075,1
-51.508118,-936.9885,1
-744.8469,-396.74677,1
18.887512,-304.08533,0
-791.7744,506.56506,1
420.32642,-65.49573,0
-465.79956,-724.80896,1
624.0028,-841.06604,1
802.0681,437.94714,1
-860.3634,307.7085,1
692.0126,928.73047,1
811.15454,241.43628,1
-229.37683,401.15454,0
-305.13904,-555.1139,1
-152.34839,-639.7204,1
495.2599,-134.73853,1
-648.6139,-89.67346,1
-401.86334,-547.81775,1
