% SVM Simulator Generated Data
%
% attributes count = 2
% vectors count = 1000
%
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute class {0, 1}
@data
160.21472,-701.0032,1
-714.1817,-969.1212,1
-479.35577,-919.22943,1
-68.920166,118.891235,0
317.72693,-919.9712,1
-376.68988,375.62085,1
481.23633,-871.0694,1
4.705078,-333.79492,0
-547.95605,335.02222,1
541.40247,-951.2559,1
522.78186,321.9027,1
-725.4303,-204.45282,1
833.47534,965.3922,1
80.49414,911.6185,1
511.95312,961.19653,1
-124.223816,346.734,0
-767.9557,796.40027,1
18.170715,-384.9651,0
-191.72235,-4.0613403,0
530.5823,116.14819,1
353.99707,-123.466736,0
-284.8318,94.41443,0
-999.48517,-535.59705,1
-773.5422,-122.111084,1
208.12378,-280.61267,0
-263.14886,-193.64642,0
-704.50323,-243.04785,1
954.8104,87.66211,1
-27.800964,370.87024,0
-54.485962,714.31226,1
379.74854,833.20276,1
-544.3075,527.2218,1
429.85852,684.5322,1
-741.1781,-468.73853,1
-925.8008,-973.7741,1
413.80225,-352.8241,1
548.2229,-312.15997,1
769.70044,227.10132,1
-397.7047,-433.4024,1
51.091797,-134.03076,0
-733.41974,-577.7937,1
422.98853,-691.33923,1
791.8313,-540.891,1
-438.70758,-417.14496,1
66.44092,139.58484,0
-55.83319,880.0947,1
30.807495,-155.04834,0
331.67358,-837.3314,1
393.2776,-761.55334,1
-784.5265,991.4879,1
297.62952,-517.8126,1
-602.6557,650.21533,1
500.26196,-178.05066,1
-205.28015,-716.52075,1
-914.04,-522.6815,1
-926.58875,-527.91437,1
784.30994,-738.89056,1
-227.88062,435.7202,0
544.5376,-99.23309,1
-789.69366,883.7079,1
-815.24854,645.79346,1
660.4415,426.97754,1
652.27234,-580.92017,1
-982.4047,419.45557,1
714.9324,506.33838,1
-486.19672,-885.3054,1
-251.06543,-423.33142,0
-98.420044,103.61536,0
-302.93585,688.6145,1
-29.589172,-858.17664,1
-758.256,-140.10205,1
-737.9922,680.036,1
-229.36548,765.3435,1
414.5642,-321.26105,1
-191.82263,176.33643,0
-306.8003,618.2622,1
-755.31226,-133.51624,1
-46.76288,8.049866,0
915.30225,-118.020935,1
534.9094,-846.0266,1
-135.70819,-688.5053,1
-597.45636,460.1161,1
-24.046204,989.25806,1
-781.77325,-878.46436,1
-438.49927,-73.704895,0
979.4065,707.0886,1
-37.93744,-311.34955,0
351.838,-163.51978,0
261.12817,427.7251,1
893.73694,-76.71997,1
795.4498,816.6979,1
993.95435,785.7213,1
311.6416,-241.67413,0
-463.5595,-180.31708,0
336.40088,403.2494,1
-944.7784,-616.6736,1
-388.50775,754.2495,1
458.55957,60.44458,0
-709.6717,-69.258545,1
277.92566,549.64954,1
1.1912842,-970.8895,1
-163.13287,69.112915,0
852.8395,438.32507,1
-263.19843,371.64258,0
-8.554077,-543.40674,1
621.22327,-267.53485,1
413.52002,-896.3452,1
306.76465,602.1549,1
-602.3324,-865.3737,1
59.004883,9.732605,0
-861.2556,-564.8478,1
-957.1298,-743.9648,1
-48.835205,213.93567,0
-208.0733,955.03235,1
-246.17133,707.55383,1
917.8191,-939.1521,1
457.33252,473.79248,1
220.55847,-839.17944,1
-655.1644,773.5587,1
-137.68054,20.015503,0
-428.84808,27.763428,0
-668.14185,-869.8217,1
500.3463,884.3873,1
-446.38385,846.20044,1
-239.68842,-957.71954,1
685.02795,-414.25763,1
613.5099,-347.93634,1
897.50354,522.7395,1
526.26355,-149.16113,1
-248.99023,223.09546,0
-335.3166,-213.76685,0
-350.8698,-249.05835,0
-546.47375,-653.36163,1
300.92957,916.4254,1
-695.0238,-261.6701,1
117.91223,541.06226,1
157.54749,36.479492,0
-961.19464,-115.73163,1
561.0093,885.9049,1
-598.13666,704.76794,1
701.4385,638.7262,1
-826.1703,-176.85315,1
-18.796692,-610.0725,1
-903.34155,506.9021,1
551.8938,-391.8499,1
127.540405,-483.08325,0
543.9071,357.8733,1
-75.2608,-765.635,1
644.60754,-529.53516,1
-928.809,929.63354,1
147.67993,445.411,0
-770.2224,-60.07965,1
-370.50116,349.3678,1
488.63428,289.75256,1
-995.96045,-470.50098,1
-218.19244,-881.25806,1
-133.9397,-431.10315,0
460.03076,173.47461,0
-247.0122,585.7081,1
838.33875,575.5111,1
-760.85974,713.91907,1
861.6953,95.048706,1
621.6283,-597.4225,1
906.76306,-760.12134,1
-634.5272,31.56018,1
-822.6071,-388.15332,1
446.1864,265.82178,1
153.36938,-811.8954,1
-738.73395,556.3899,1
116.398315,452.01978,0
877.7455,245.19739,1
904.2755,628.68506,1
41.164795,842.1742,1
-266.3694,672.5514,1
-407.9886,-783.1559,1
-816.40753,-890.2167,1
718.895,-316.99243,1
-752.8255,355.51697,1
823.4177,-746.08905,1
734.13293,706.2731,1
-320.09247,706.6378,1
248.5033,850.36536,1
43.8844,-481.71716,0
-534.02484,-555.79004,1
896.3303,-777.2042,1
-499.28635,70.03308,1
106.54224,-713.78357,1
778.19714,-279.45874,1
454.54285,209.34155,1
20.085327,848.7031,1
674.7357,240.70093,1
699.09094,975.86804,1
-534.31445,819.042,1
-363.72058,-130.97711,0
-743.3836,-336.6458,1
290.17212,378.0714,0
-70.58447,-710.2103,1
726.4863,-833.40796,1
665.64,658.66797,1
-740.7058,-225.38477,1
621.2228,641.0769,1
-681.16345,719.5333,1
227.27893,43.414062,0
-771.81604,-328.6615,1
573.61755,39.537476,1
260.3861,-869.04047,1
552.2637,-965.9756,1
-400.29358,-504.45087,1
221.50342,-783.6329,1
-355.0091,-87.852295,0
196.66394,364.75635,0
-529.8253,-98.76764,1
782.0458,-180.56128,1
196.37988,-625.766,1
-970.875,-30.541931,1
-467.984,-625.81445,1
939.3518,82.91943,1
-198.25812,636.2422,1
-374.4325,-140.25616,0
412.10693,-105.107666,0
404.27112,-302.79218,1
-108.86261,757.2566,1
511.66748,-667.60645,1
391.08997,916.949,1
419.63135,261.99878,0
858.0475,500.55432,1
-426.5735,138.78809,0
-51.016846,-581.146,1
-218.77887,-794.7075,1
216.37402,737.50684,1
456.14453,-250.80634,1
-917.60187,286.97583,1
-555.1677,-448.84277,1
-310.79858,-0.93499756,0
-727.88965,-655.29315,1
-161.32501,-212.49115,0
-710.32587,419.06006,1
-75.36548,182.64001,0
-562.68243,-330.32617,1
-987.74994,-614.7691,1
-891.5272,-362.42297,1
34.02356,-77.80847,0
957.5248,377.39478,1
448.56702,-333.12372,1
394.56665,355.29614,1
-352.11078,-370.66278,1
983.9658,-998.0716,1
900.8445,626.9343,1
-3.687378,31.724976,0
-315.1385,713.29456,1
959.02856,188.80591,1
-114.98749,-926.3122,1
-790.88696,691.0156,1
528.9425,-12.531799,1
172.20972,317.4702,0
478.13086,413.3031,1
375.37866,-178.68036,0
810.407,770.49634,1
46.662354,-851.7503,1
505.6007,569.7844,1
-437.26257,-197.4143,0
485.65417,689.5663,1
-23.354431,626.682,1
62.48352,298.6046,0
390.8036,245.61145,0
411.32166,693.81323,1
36.19043,-522.00183,1
-185.7619,651.8257,1
576.8185,125.162964,1
-892.0264,285.61584,1
379.29382,724.58057,1
-977.81067,852.52124,1
-729.5237,-910.02527,1
-91.32184,477.5979,0
-348.04602,-240.79297,0
739.04126,336.312,1
-251.75348,-167.55902,0
187.78455,483.1526,1
-763.64136,-893.1065,1
119.74597,-782.1702,1
537.506,-99.18738,1
865.21216,648.29736,1
647.5388,508.1482,1
293.04236,-60.080994,0
540.7932,-163.28839,1
881.5657,632.6763,1
-97.198425,-543.55164,1
738.97473,-636.6086,1
230.49731,-979.2257,1
-160.61267,347.52002,0
-815.7468,-177.24487,1
-382.2928,-944.8558,1
-515.7064,-890.7614,1
505.86023,-341.62457,1
614.72595,699.87427,1
-5.0563965,32.4552,0
-868.3608,-555.7153,1
-627.7272,-639.58105,1
-532.57983,99.48108,1
409.2661,721.2671,1
-218.35931,-679.05615,1
-34.439514,434.1654,0
629.5751,634.6161,1
726.70557,-613.7262,1
2.6056519,493.38696,0
107.233154,-910.6157,1
640.48083,820.46936,1
727.85645,790.6206,1
423.59265,-196.59442,0
815.0039,-394.96228,1
124.1427,126.26123,0
-627.1533,-656.9684,1
828.26917,313.89722,1
-957.56946,-526.9498,1
-63.088196,411.03613,0
-810.5215,-509.82425,1
-188.60736,-169.83069,0
951.8815,-146.27606,1
850.3949,876.17834,1
729.84863,612.08545,1
-931.7738,191.87158,1
916.14026,850.6135,1
-910.04675,167.46582,1
540.7639,178.4386,1
887.20044,-781.6281,1
-56.040527,-387.33063,0
549.1063,-240.53021,1
593.2626,-576.482,1
-83.86383,-309.6137,0
-275.12225,-228.5346,0
-999.8491,-744.8809,1
-383.44476,297.6598,0
772.3375,250.677,1
988.6123,-778.67847,1
121.307495,733.23486,1
-718.3037,953.0034,1
-433.1281,-393.37018,1
-625.6616,-249.86523,1
-339.29016,-223.14642,0
680.3003,-478.64355,1
-86.65582,-82.47589,0
505.16968,528.7301,1
557.54504,-684.8527,1
-956.3865,441.98535,1
491.48328,-250.69232,1
463.1504,-33.455017,0
340.6615,911.7561,1
-852.7436,97.14661,1
-264.15125,-520.3109,1
360.07434,941.4592,1
624.95435,632.3436,1
346.94543,-986.8319,1
-280.02698,536.3596,1
199.43945,911.5825,1
-974.1581,-875.8113,1
690.50977,384.89636,1
-193.74976,351.1582,0
-275.14575,916.81287,1
312.14526,40.625854,0
51.515137,-818.68066,1
-868.1152,-587.01013,1
450.20618,-22.02185,0
117.68384,-556.85364,1
729.80493,590.1791,1
-498.78763,-697.6864,1
-433.0946,-98.62744,0
-968.10065,-686.02576,1
464.27478,-940.6139,1
754.7046,-909.9915,1
923.5161,-3.4985962,1
-610.17957,811.927,1
-696.81134,-306.95233,1
-815.0285,-16.567383,1
773.0886,-285.15308,1
-418.31952,-595.62463,1
277.35425,259.92322,0
70.07361,602.4872,1
483.50256,-282.5338,1
-797.4983,508.1151,1
321.4646,572.1188,1
-105.54443,-231.50214,0
906.1377,379.235,1
861.9573,771.96045,1
388.92358,491.8335,1
327.81458,188.72595,0
-401.81952,-762.45,1
974.824,633.8766,1
205.46265,323.96997,0
532.21643,919.32166,1
593.8812,-606.6992,1
352.33875,285.4574,0
-393.133,-147.57849,0
867.7699,989.5331,1
920.07495,-628.07465,1
-85.22919,-323.43286,0
906.1183,777.849,1
-432.82538,-930.0185,1
551.2759,-547.63904,1
-654.47815,-307.0456,1
-764.7302,-185.24109,1
449.4524,567.8175,1
999.6609,-28.29663,1
-992.9326,139.65222,1
307.36597,205.69604,0
243.17639,31.568604,0
235.25244,-386.61456,0
-60.948547,662.9773,1
-456.2826,-89.637146,0
589.50916,-751.50684,1
131.61487,186.6903,0
-741.1532,-756.05994,1
-988.1546,-772.52203,1
295.36316,-82.75049,0
-867.6249,905.40906,1
784.8937,-604.1216,1
-880.59235,-892.8133,1
-93.00342,278.69702,0
-666.11884,-326.54358,1
-796.8707,-300.87268,1
509.41846,-88.16455,1
-825.64575,-412.36133,1
-320.68805,-614.74243,1
596.8207,-194.46198,1
102.07483,882.9231,1
476.46997,808.31824,1
-540.4519,-251.28284,1
660.1135,-454.3432,1
-271.4989,-927.95795,1
-221.75964,416.48547,0
816.11926,-361.41522,1
415.60876,271.3789,0
301.72632,993.62,1
-811.1169,690.8406,1
-558.4614,-511.97278,1
-243.7193,66.887695,0
970.20483,757.277,1
-307.60785,376.67188,0
-827.66266,-273.77734,1
-367.95184,960.6929,1
-800.8075,937.60864,1
-879.69727,104.49744,1
670.11255,-230.21338,1
201.31116,771.5791,1
225.29358,939.20874,1
937.0786,-553.4756,1
885.8993,575.844,1
767.76624,721.27966,1
829.4878,114.74402,1
-91.56641,993.7389,1
503.1814,264.5597,1
-177.18713,446.68457,0
873.95154,-606.10754,1
-777.0999,-663.5632,1
-945.1478,818.93787,1
13.862488,544.3988,1
547.98584,-319.04108,1
136.9574,-668.9885,1
-90.563416,369.70667,0
-641.1361,-719.5393,1
-231.63708,-221.02032,0
-285.96777,535.80664,1
-178.10919,73.096436,0
527.35657,598.0342,1
679.40515,-901.8711,1
727.68335,-801.1492,1
244.28784,-910.673,1
508.36548,-944.1127,1
698.1061,906.2395,1
299.28345,-319.71655,0
91.70386,-330.38446,0
-514.55176,-169.53027,1
49.60974,379.2506,0
340.5116,-307.71417,0
158.61743,859.51636,1
239.2091,414.4004,0
238.35828,209.39392,0
-629.035,239.32996,1
-118.86725,-173.5924,0
-102.40979,-855.8204,1
400.2202,-971.067,1
-218.79077,-358.44342,0
-359.65662,318.93494,0
354.255,189.93726,0
980.9142,407.26465,1
-888.428,-475.9041,1
302.14233,266.22607,0
175.37341,-859.9708,1
686.03796,679.1998,1
416.99878,-844.85645,1
188.79846,-975.3112,1
-684.87585,-186.70502,1
-851.9834,362.23157,1
-711.721,-984.3966,1
177.60522,-719.79663,1
460.22473,-568.2105,1
255.28247,420.60596,0
-400.04156,983.1105,1
121.91931,-886.4758,1
-676.19775,-213.1997,1
-411.0011,-865.9937,1
555.2468,-986.7538,1
289.89758,236.70105,0
708.9175,530.96375,1
-87.35974,-171.3346,0
98.23633,700.75867,1
16.248596,908.3336,1
-337.9444,-770.7073,1
-840.2589,228.7157,1
263.74207,603.6001,1
262.30762,535.47205,1
-463.10614,-698.0732,1
-134.87335,685.5919,1
535.0759,712.5945,1
-720.24927,-530.0254,1
-711.3389,-508.5799,1
-515.0623,-956.7014,1
-219.9306,-50.45288,0
-926.7423,7.1363525,1
819.40015,987.37634,1
-449.23938,397.35254,1
-164.34583,-923.39075,1
857.43896,-905.5989,1
-305.55328,841.2462,1
103.178345,505.2163,1
311.31616,-100.28937,0
203.33691,-242.03192,0
-949.56494,804.0974,1
350.0509,106.032715,0
681.73303,148.87122,1
-930.1849,755.1074,1
-984.8537,-779.8286,1
994.84094,-92.52637,1
238.90942,-81.79492,0
415.14795,459.9956,1
459.50903,109.03882,0
180.29578,497.51538,1
974.1222,48.43042,1
-415.8777,-509.11548,1
402.0658,69.16553,0
-507.2026,-61.046265,1
959.98584,-665.3042,1
-834.03455,-913.5852,1
886.2179,135.70276,1
972.6948,304.47083,1
302.9552,-57.46344,0
518.40967,738.8889,1
-349.43817,225.31311,0
575.9308,910.0652,1
236.57312,914.77356,1
-346.7923,-907.687,1
-587.37244,300.84558,1
32.273315,504.6604,1
425.77832,152.16772,0
-321.58978,613.0237,1
-913.6659,888.6714,1
-454.5326,-826.29895,1
52.58557,-249.35992,0
492.7196,-959.29224,1
753.47205,81.493286,1
280.6183,-785.4478,1
753.45056,77.87366,1
927.2302,-872.3671,1
709.52856,659.44116,1
84.118286,741.5115,1
-21.369263,472.10645,0
-970.1305,673.89624,1
-595.8362,-537.7334,1
381.4292,278.24927,0
-156.14246,945.92993,1
687.8519,-633.4923,1
-403.34546,-354.55145,1
698.03577,-904.5125,1
-955.3711,-222.09546,1
-716.54254,-569.8821,1
546.61584,953.0216,1
-251.12152,551.7301,1
-96.56256,374.80542,0
-421.55145,-402.79517,1
560.3131,-360.05817,1
541.58154,194.85852,1
-879.7545,-712.6896,1
-477.56335,405.53003,1
712.8778,176.80042,1
-561.2133,882.40247,1
-703.48083,-238.05768,1
180.51172,-669.3214,1
-933.2609,-630.30176,1
-375.09344,-321.69843,0
803.1355,-287.91986,1
475.4469,761.4946,1
-793.4167,28.095459,1
-77.391235,-216.03198,0
62.473267,-509.152,1
-60.208862,326.22412,0
-588.845,-186.55487,1
404.34473,-738.53674,1
815.001,-651.3014,1
-826.8387,-422.82092,1
-717.7897,-598.573,1
744.2339,806.6019,1
-559.32465,958.5,1
200.0476,-458.26593,1
-849.0626,590.59216,1
-244.38184,-670.2056,1
-94.53967,-109.05939,0
-576.5558,147.4685,1
82.15381,-509.76895,1
-940.40326,602.44226,1
403.28198,423.06348,1
369.6173,-970.7326,1
796.5958,420.27747,1
329.85547,726.69666,1
263.73022,562.7439,1
-80.67688,-273.80878,0
331.61084,656.06177,1
59.102173,686.39417,1
195.81897,-328.07928,0
220.78955,-224.06927,0
-239.43536,650.72485,1
292.42188,736.9823,1
-561.8793,-428.60413,1
979.77185,-285.34448,1
791.2787,868.1056,1
272.86206,-107.75458,0
-114.41736,510.01355,1
-678.0033,490.07202,1
-436.19336,858.9148,1
444.563,265.64636,1
-236.6576,-118.968445,0
923.30676,-704.4994,1
467.8651,713.0078,1
758.74426,524.0941,1
-82.147705,68.49817,0
602.8169,332.7871,1
-699.77014,-479.43274,1
-272.14026,-788.0494,1
295.6255,306.44495,0
