%............comments............
%............comments............
%............comments............
%............comments............
%............comments............
%
% attributes count = 2
% vectors count = 1000
%
% Edit the attribute names (attrib_1, attrib_2, ...) in this text box and then save.
%
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute class {0, 1}
@data
215.77771,-927.7594,0
-454.2777,-747.08685,1
-566.6926,231.23157,1
260.9485,975.43176,1
-716.05133,-552.7981,1
804.959,-166.7995,1
931.0941,237.69751,1
411.39478,-812.9231,0
-725.92346,256.29944,1
-327.3462,28.307861,1
-787.3641,472.97668,1
-447.57825,-252.98932,1
-979.19,965.8887,1
-81.94452,-689.52625,1
-102.30969,62.496216,1
-26.259033,4.1760254,1
155.06738,788.5349,1
149.17456,-859.63446,0
-42.935608,366.61108,1
-765.1583,-46.49951,1
44.437622,851.88586,1
-146.19867,278.80334,1
-543.70013,-99.48773,1
-278.7937,-450.3659,1
904.60205,137.19458,1
-433.37823,151.34058,1
161.78442,-378.55493,1
-919.469,-766.3,1
-410.41095,507.81006,1
-204.75494,711.0126,1
-232.89764,153.54932,1
421.76294,368.37024,1
-931.3261,647.94556,1
-162.04578,-255.4328,1
997.4375,-979.36597,0
-340.23236,776.57935,1
-902.2629,-767.9625,1
125.99353,-932.51056,0
-650.1604,457.19922,1
-111.56085,-920.8123,1
92.892944,145.00854,1
223.20361,-446.8676,1
-272.83173,868.0172,1
-834.93567,26.907715,1
714.2009,-926.2543,0
-884.1807,-558.73303,1
723.5254,-493.4137,1
588.7551,-478.19385,1
167.27356,-709.89307,1
925.239,871.3633,1
-181.00989,442.76843,1
55.760742,523.6926,1
730.5902,945.7682,1
-323.4181,85.91626,1
-758.53265,389.9248,1
-425.52832,-463.29065,1
516.3345,699.2257,1
-744.1568,-750.8732,1
753.4635,-538.14014,1
522.92883,-128.56677,1
972.56116,995.2606,1
-811.5399,326.25256,1
121.60132,429.88843,1
-268.34943,377.80298,1
134.51147,817.1853,1
-627.89777,-31.05951,1
526.6865,550.3369,1
-225.41083,844.1846,1
-867.1148,232.17908,1
-603.50256,851.85254,1
672.1387,532.792,1
-648.9708,-242.1142,1
-33.11743,-449.97363,1
583.1068,-594.1019,1
-151.40149,-280.5921,1
141.24182,622.43506,1
-950.169,415.57275,1
-622.5398,393.38538,1
712.52527,-954.41296,0
-981.2945,-473.06622,1
-464.79462,655.2075,1
-773.0336,-729.5949,1
-963.405,-147.65582,1
-998.29236,-837.2027,1
-69.14221,-802.3124,1
577.00793,-218.24396,1
189.71375,-879.3319,0
827.1372,983.19617,1
-990.73285,-110.38446,1
-881.8639,733.72925,1
604.4569,198.19336,1
-470.71613,-299.49066,1
-478.37823,-474.11786,1
917.176,390.06006,1
989.7483,588.4927,1
906.4529,817.10364,1
-276.4522,-84.61163,1
-434.9442,-563.63855,1
546.59045,873.30554,1
-741.789,384.75012,1
220.29517,302.3573,1
974.1715,-41.647766,1
-55.339478,-661.98694,1
276.0747,687.9906,1
139.19458,963.55005,1
-41.8985,379.19043,1
-682.41907,-629.3279,1
-529.54755,46.76709,1
-862.8027,-698.30255,1
-773.51917,801.22705,1
34.680664,-795.0782,1
-983.3446,-566.37256,1
251.30994,255.45923,1
-72.1499,-302.51025,1
-492.94193,77.07532,1
402.78723,-899.18384,0
-900.26135,-653.7752,1
-626.7099,-601.7882,1
785.7578,-632.2923,0
762.32654,912.56824,1
-558.44836,-817.9321,1
73.65527,317.71667,1
-790.1256,-201.94672,1
-725.78564,577.9137,1
-397.32288,739.1653,1
723.21814,366.97192,1
862.3955,251.52625,1
513.2589,479.3081,1
776.0448,-759.0042,0
262.53723,497.1244,1
91.59607,290.67444,1
133.67029,292.4016,1
703.6869,955.6284,1
653.3618,-180.6706,1
-144.20184,939.88135,1
768.53723,-907.74445,0
748.6079,-268.58514,1
498.38428,246.18616,1
-850.69403,804.1267,1
528.0591,-858.67474,0
864.2396,591.3977,1
138.65417,-899.90717,0
267.33105,-905.87976,0
979.3452,54.515137,1
-530.7103,206.74683,1
-638.53345,633.83215,1
-832.28076,-371.88147,1
-9.406067,536.62305,1
-264.20123,569.536,1
-648.4652,-91.29883,1
687.2916,380.74048,1
-677.53577,-612.51575,1
298.21936,685.17395,1
-981.7365,975.4984,1
870.61206,-350.90857,1
-650.54767,-29.87146,1
891.3253,-395.19928,1
331.93213,-196.32135,1
-831.0056,406.50952,1
-205.91498,837.26184,1
-75.23041,617.9617,1
-198.39795,903.9896,1
-232.43842,914.2467,1
-143.25629,-288.6139,1
-497.90274,925.87354,1
-272.44012,-910.09674,1
-201.83191,161.39673,1
-376.06964,513.86926,1
-107.96875,-384.40686,1
-638.8908,323.15247,1
696.0001,-796.61676,0
-862.2114,-361.72217,1
-40.159912,-744.59814,1
604.52405,88.68713,1
-542.3355,-30.681396,1
9.691711,163.28442,1
566.60095,931.7184,1
-616.02466,244.36255,1
-941.4202,-391.4511,1
960.7112,-799.5364,0
444.1715,-952.1474,0
328.2439,-209.33008,1
-212.51898,946.69495,1
-828.22266,72.28735,1
553.6814,704.91296,1
886.0316,-494.17538,0
-244.14832,121.50342,1
-173.65558,-484.36646,1
-564.6425,985.17896,1
-485.31537,891.52356,1
-659.9051,968.81946,1
728.3738,606.1195,1
557.4939,-41.74774,1
-926.8612,374.68298,1
814.2561,228.99463,1
-621.55334,598.5731,1
-827.61914,-269.70087,1
-948.0972,210.47144,1
931.1102,144.04114,1
390.8191,-621.0454,1
687.0034,356.69543,1
772.8887,31.947266,1
709.4258,-484.15338,1
-365.76807,723.0403,1
-943.677,-61.612,1
191.9043,-508.38217,1
-814.7824,795.7594,1
-20.711365,-942.8175,0
206.95593,722.28394,1
-563.3812,940.2279,1
384.80188,-724.1393,1
35.212036,916.4558,1
-0.9425049,-474.01892,1
712.8147,-411.90778,1
-722.53455,952.2311,1
-241.20569,795.5051,1
734.2291,-692.8485,0
711.7385,-905.7138,0
965.56177,130.52881,1
-681.64856,-412.5948,1
717.2565,-802.10895,0
151.3623,-970.9964,0
-130.15454,344.18958,1
95.494995,305.84558,1
-120.50543,824.34705,1
-415.63116,-845.60345,1
167.85999,655.55945,1
-792.4657,285.95398,1
971.7096,-768.06323,0
-894.3268,-30.790588,1
-756.8113,-89.72241,1
-566.6797,-440.93103,1
334.19275,-763.5303,0
92.29309,-537.48047,1
403.38208,15.215881,1
925.3447,-403.2246,1
751.95544,521.48474,1
-391.6203,521.89575,1
-375.62433,-189.70807,1
-409.09344,-880.4839,1
-597.17896,-697.8832,1
608.2224,-58.710144,1
-420.79102,-395.53296,1
-474.84155,165.08972,1
406.22473,875.8031,1
-429.95978,473.97058,1
708.85815,946.23987,1
-621.15454,112.349976,1
-19.466675,-119.85608,1
-306.62897,-124.18494,1
-407.00366,698.9512,1
-956.4517,-144.58295,1
716.6979,-421.77185,1
292.87268,-615.7311,1
-621.50696,991.2092,1
-462.75507,823.71423,1
-23.94696,-8.262085,1
-478.65344,578.2876,1
-476.5351,-887.2488,1
-526.9992,43.142334,1
-79.927246,-797.85657,1
54.799316,64.57178,1
614.6907,-73.94946,1
-6.397217,933.70435,1
-820.10205,640.3019,1
-127.64911,-64.591,1
516.2036,-136.01599,1
554.94653,38.8927,1
673.4463,-315.229,1
763.8054,443.4353,1
606.8728,83.87146,1
440.99255,382.1516,1
577.91797,-610.8473,1
-302.30536,-161.37317,1
-635.21436,848.2001,1
-606.89813,645.7273,1
-34.49121,-341.22424,1
682.60876,812.8357,1
-943.75446,-297.6557,1
-763.43726,-132.78137,1
-889.855,697.0325,1
-745.376,-502.81625,1
-212.80396,519.5978,1
887.1244,-150.8601,1
973.0498,41.68164,1
223.64343,-542.3769,1
-325.11633,983.8251,1
-379.65338,-23.19104,1
874.95593,-988.5705,0
-188.5404,-366.0202,1
397.57324,580.0492,1
-13.420349,-360.12634,1
-137.22314,883.10095,1
-185.64532,-332.20947,1
-119.87274,-336.71405,1
254.38684,-47.212463,1
-221.4527,-380.2849,1
-76.95178,564.2462,1
373.2616,675.938,1
765.2212,969.54895,1
538.4475,469.7755,1
832.8069,-866.44574,0
684.2914,-915.9398,0
-917.8291,-911.9852,1
629.723,258.0902,1
-723.473,-842.9675,1
-182.82245,102.81079,1
-684.4171,-160.8974,1
333.31238,-311.56897,1
613.6041,723.24695,1
-220.3117,-218.60144,1
-491.61993,-243.8075,1
-320.00507,478.3468,1
-892.59973,-320.49426,1
-184.51251,-482.1598,1
-536.11676,-479.95868,1
-352.1278,646.443,1
524.12305,-355.97705,1
818.96155,-426.16046,1
-101.04999,-925.47705,1
-391.00537,-227.56079,1
185.92834,-475.93762,1
-809.4011,-339.8988,1
305.24365,-91.494446,1
532.94604,550.31665,1
111.05835,-14.62323,1
-109.26691,-837.60864,1
-598.5553,199.17957,1
-44.801086,-545.1293,1
-626.17053,818.25244,1
949.46313,78.65869,1
559.21704,-987.85223,0
-781.94714,-158.02234,1
317.2804,-354.5265,1
190.56274,237.52625,1
-914.25793,253.59119,1
-8.032227,-697.10944,1
-248.70605,917.5167,1
-572.8085,868.4691,1
745.6312,-430.17798,1
-414.8941,-407.12378,1
769.00574,640.2915,1
-112.779724,-906.0118,1
-594.9671,-110.4624,1
-951.10614,-45.495544,1
-685.68933,780.7352,1
-874.01666,414.09387,1
180.7428,-195.91376,1
587.4181,-844.09595,0
133.28064,-204.42145,1
184.26978,753.41187,1
977.1317,-518.94104,0
-721.53467,64.297,1
-757.69366,228.59045,1
249.3667,141.22412,1
-206.29529,-693.4822,1
614.0215,-924.877,0
545.77515,821.6195,1
576.96655,594.7555,1
-313.89972,951.1763,1
-131.95892,-782.93243,1
736.09717,-915.25995,0
-68.2486,-723.9791,1
-236.65344,-944.1598,1
-200.70111,253.30652,1
-891.1074,770.81726,1
304.46655,492.5448,1
-895.8164,231.42578,1
-302.86176,-400.72253,1
-573.847,-800.19525,1
163.29553,612.2643,1
975.26624,568.8635,1
-722.07336,377.29382,1
-539.8113,-121.914795,1
997.3491,462.9303,1
-765.94135,-645.7956,1
-559.96783,-571.68945,1
351.17407,358.16748,1
-589.91754,286.31787,1
-700.7652,-815.7633,1
385.13232,601.1566,1
411.10522,-215.9466,1
-479.55005,817.55774,1
571.39514,-822.0708,0
113.66919,-860.45435,1
506.9801,-932.4151,0
929.61255,559.9042,1
-313.08594,479.0122,1
802.2623,-512.82263,1
656.01514,-858.9138,0
11.00946,-174.75128,1
487.72937,-254.99207,1
-929.1084,-668.7578,1
-34.288452,-768.3882,1
781.6061,610.6935,1
-910.1137,818.0242,1
647.6642,-795.3583,0
551.58057,-397.88672,1
112.13159,-118.503235,1
933.6499,-727.3769,0
438.97546,-532.7623,1
565.3447,-295.16187,1
534.11865,330.70386,1
-802.0039,-963.9223,1
-487.12018,986.4418,1
-33.576843,-807.7278,1
401.55603,-814.22644,0
462.2964,776.3281,1
-996.51965,337.45813,1
-830.48254,-269.06177,1
-335.0302,132.5155,1
-1.9942017,252.95142,1
-555.84766,843.4929,1
-798.893,63.364258,1
15.742432,-73.351074,1
-426.8296,-673.5443,1
537.41223,-723.7594,0
497.66895,-736.4675,0
658.4839,-236.70398,1
-847.4376,821.2125,1
869.2445,536.96277,1
-21.565918,-368.87744,1
-530.73254,-25.27716,1
376.25928,937.3395,1
-424.3015,-861.53125,1
525.49097,-830.13837,0
-202.45752,-873.361,1
199.47717,-593.1554,1
469.56995,808.313,1
-495.9479,95.29248,1
-330.46527,-916.6298,1
-423.52826,89.347534,1
-365.02454,33.520386,1
-544.3075,317.27393,1
650.95105,112.21484,1
571.3186,-797.31335,0
-2.3622437,-132.84741,1
597.3751,-657.47516,0
126.79602,597.2977,1
-221.61322,883.7283,1
878.68884,817.0276,1
-740.9243,542.5242,1
-743.88336,433.23413,1
435.3164,274.6864,1
-960.1919,136.90503,1
892.8163,232.0813,1
-640.5139,-331.086,1
111.31445,830.2698,1
227.5055,-659.55005,1
785.92566,503.88562,1
-2.9613647,471.7234,1
-646.42065,-959.03516,1
724.36145,258.2871,1
111.33301,-735.64734,1
494.86987,982.51086,1
-825.3307,267.77026,1
915.0394,458.45923,1
-552.28796,-583.9259,1
-822.3877,131.61426,1
-236.37537,-116.3064,1
-625.12036,-649.3998,1
402.28528,-367.81085,1
-934.9983,986.25916,1
-696.3429,417.3225,1
488.88916,794.13745,1
469.1029,-332.01477,1
-709.75586,699.64294,1
279.2207,-106.214905,1
-891.05994,530.8346,1
755.6062,-344.95618,1
-2.0026245,-367.98553,1
-844.7274,-931.59076,1
256.98755,-738.01263,1
710.2915,-676.7569,0
979.78,714.0646,1
-188.45856,-251.60498,1
382.12183,690.5858,1
484.28406,-404.07202,1
804.6185,622.93787,1
-385.38928,897.8125,1
-820.73553,348.75452,1
59.635498,-496.437,1
-297.25348,841.1793,1
-489.36612,-278.763,1
-522.6757,-469.21643,1
777.15857,-138.82117,1
-39.830627,-831.07214,1
21.490479,-578.6654,1
-795.3779,-847.9368,1
-603.3911,-345.0752,1
81.903564,759.6698,1
-472.80212,-174.28967,1
-60.600708,854.2335,1
-677.9711,-416.9591,1
-518.29297,249.86438,1
-282.60944,-421.6684,1
-946.7777,-823.1362,1
125.06543,-303.43945,1
956.11035,-947.2472,0
-405.32166,-909.1605,1
955.094,-884.02893,0
999.073,585.05835,1
700.5625,386.66638,1
-87.30188,-50.940186,1
-555.91315,-110.3067,1
276.81592,52.75305,1
125.50354,-891.8577,0
431.66992,970.02734,1
-321.69214,231.42773,1
-355.4184,-269.71912,1
230.17578,-79.83795,1
874.27,-395.16547,1
768.01013,-969.2522,0
185.51733,567.4485,1
-208.01202,25.825317,1
964.6344,-117.38086,1
500.66138,-357.58942,1
-114.996765,652.28186,1
-870.7575,797.7694,1
-566.6946,591.00085,1
205.78381,683.76794,1
730.874,-698.32007,0
-304.9599,-466.3498,1
370.9309,-111.71912,1
267.3772,640.8933,1
41.302002,-131.01147,1
260.17358,867.9927,1
-186.46674,-957.2825,1
-708.2648,103.736694,1
-846.84735,213.80469,1
942.82324,-89.27173,1
-57.842896,494.18848,1
438.474,-49.379578,1
-896.3718,279.32556,1
842.8672,-317.27197,1
779.7096,-66.44653,1
922.57654,302.38916,1
-561.9921,722.55347,1
-461.38348,-81.35394,1
-232.19476,595.0304,1
-804.7265,-433.47614,1
776.301,-957.3298,0
-796.20715,807.38403,1
106.42908,456.896,1
811.56775,-608.4639,0
271.62244,152.89233,1
602.5547,-259.50818,1
-760.7715,-454.17657,1
492.21826,-148.04834,1
-406.89557,841.1207,1
720.3894,-361.18658,1
-632.75134,-959.8278,1
387.99243,-315.80145,1
-433.84198,64.69653,1
288.682,-72.30597,1
373.9214,367.53857,1
-945.9963,893.70984,1
102.89429,-475.42365,1
-39.22699,-268.94214,1
44.12329,991.8828,1
141.94385,-446.44403,1
555.52014,-535.76196,1
397.31775,-645.3282,1
960.1116,85.54248,1
318.02197,-885.0836,0
125.51965,-861.3687,0
18.76056,628.905,1
-42.845398,-218.55206,1
414.4264,-950.2939,0
461.4342,-101.515686,1
682.73474,-818.7012,0
521.6649,200.84888,1
322.11792,145.66724,1
-921.94525,-664.7206,1
44.203125,209.2583,1
-985.3479,951.86646,1
632.7682,274.23828,1
729.8353,-567.7898,0
-143.85065,-176.82135,1
103.30298,294.18396,1
537.6581,951.5156,1
371.34546,166.43274,1
-31.366394,530.3187,1
-716.49365,-334.81354,1
-8.655334,-487.38226,1
-162.43097,507.9226,1
284.0254,-70.26642,1
876.13184,-237.13605,1
647.91223,219.76416,1
876.8661,-739.74805,0
-573.7744,188.57983,1
379.87537,880.7893,1
577.61816,124.38464,1
-330.59363,688.5968,1
-618.3103,370.10498,1
563.48584,690.4845,1
271.7472,3.56781,1
463.89075,380.28943,1
-129.93408,183.63464,1
-819.817,-833.514,1
-56.51355,-808.83655,1
465.37012,-716.77374,0
702.26,226.86768,1
687.08105,849.4238,1
632.6328,-376.14905,1
606.9757,367.44495,1
883.7388,290.7954,1
852.4297,-857.5746,0
121.94629,922.4857,1
-661.6262,855.18384,1
-279.1139,-202.44562,1
-366.5163,-163.84283,1
-827.03876,829.0365,1
-936.2451,-535.26636,1
-311.77728,941.52576,1
207.81677,-442.18402,1
89.068115,-180.57416,1
-637.8263,613.39685,1
-685.69714,-396.00476,1
540.8887,-660.61584,0
113.6781,-787.4131,1
-376.95197,24.866089,1
844.10034,-388.31506,1
372.68127,0.4588623,1
671.28357,596.0481,1
229.63293,686.3331,1
-64.304016,409.4685,1
-993.78705,540.96924,1
-40.77362,888.35876,1
-76.71942,600.64246,1
-850.92004,717.58545,1
-219.25397,-760.9054,1
897.9861,-141.33228,1
-518.7019,278.80103,1
-515.1198,-756.3367,1
-387.50024,-350.3061,1
947.8025,-576.2312,0
341.2174,418.15723,1
730.83044,19.86267,1
485.67944,198.56165,1
799.4426,542.9231,1
-695.7119,711.56067,1
-126.21002,435.4563,1
276.6361,567.8213,1
-553.0742,30.773315,1
951.0071,-767.1827,0
-664.8723,535.1564,1
793.96924,567.7676,1
-349.9803,108.66089,1
-98.50366,343.74878,1
-712.7172,653.49963,1
-582.61743,-309.52612,1
294.3191,14.65918,1
-446.45868,-431.82697,1
809.3146,955.60596,1
-781.8908,40.472412,1
656.72046,-507.36554,1
431.1045,378.115,1
-860.7452,954.6216,1
943.71533,-162.17627,1
84.103516,480.64856,1
-223.87634,337.5609,1
781.073,-423.84235,1
750.0969,-811.1145,0
-906.9653,-180.98645,1
516.4094,549.07117,1
724.06934,840.04065,1
63.4812,320.0946,1
398.30334,298.31433,1
242.45374,848.5592,1
532.50745,729.68335,1
455.24524,970.0737,1
878.10205,-132.29285,1
-674.0379,-306.44586,1
563.297,-680.609,0
912.36487,135.37671,1
-16.333252,-676.1896,1
-187.07806,190.2561,1
69.54309,729.9138,1
-613.6944,-134.81726,1
601.1863,-699.50116,0
-775.9806,204.69885,1
-552.2303,-17.439453,1
-996.8313,-699.7455,1
873.79553,-120.08765,1
-104.78229,-996.6697,0
-613.36523,322.18237,1
-182.09576,-348.52917,1
-8.536499,644.9946,1
991.3085,-631.6743,0
174.94543,-920.65735,0
-504.5952,-686.7532,1
-543.41016,-506.12857,1
825.24976,632.94385,1
926.7888,641.98267,1
801.29065,807.1549,1
-166.87811,-963.61707,1
-383.89716,582.24,1
