% SVM Simulator Generated Data
%
% attributes count = 2
% vectors count = 1000
%
@attribute attrib_1 numeric
@attribute attrib_2 numeric
@attribute class {0, 1}
@data
120.36902,-874.14246,0
96.00122,29.821533,0
962.0973,426.91565,1
-730.293,166.19983,0
70.05994,768.89185,0
-735.39526,168.72217,0
756.79614,-702.24677,1
451.72607,366.90857,0
348.0703,351.54028,0
743.4364,881.8833,1
-850.2273,-369.96338,0
141.96521,834.2544,0
-176.66669,-955.85455,0
700.8712,-975.5459,1
866.4822,319.24963,0
-144.92865,-167.33057,0
304.40063,-711.8354,0
-485.48907,-771.92584,0
667.0078,-266.88135,0
-681.48706,982.14844,1
-138.67145,-377.47284,0
12.289734,448.45264,0
643.595,-362.84918,0
34.05896,601.2986,0
53.936157,-8.441101,0
-909.34406,418.3418,1
-602.7888,730.6472,0
751.48975,-852.80865,1
-863.252,917.28577,1
-94.8595,-486.2798,0
-586.55066,-573.9983,0
299.85254,509.82837,0
-189.0658,418.9309,0
328.62646,40.99524,0
-541.91724,4.0979614,0
-278.42773,-580.9657,0
593.5592,-937.5845,1
-127.36932,-546.9613,0
-687.4136,778.61816,1
154.73242,-278.411,0
374.4535,22.678284,0
-233.08948,501.8684,0
669.9369,-597.92456,0
-591.1633,786.41113,0
231.02014,-458.3766,0
-607.2911,-164.21246,0
511.00256,946.38184,1
679.36426,-204.39374,0
-928.7137,-335.48755,0
764.94946,-951.20557,1
-218.1626,890.7654,0
-653.5674,179.19165,0
175.51782,-362.39062,0
-741.3068,690.0757,1
692.1909,-350.15173,0
302.87854,951.31055,0
206.7024,849.89465,0
-724.8275,241.3938,0
455.54553,-225.30151,0
757.0703,205.74731,0
760.2196,701.65796,1
42.71045,-429.8152,0
-209.00421,-540.3325,0
-44.23535,528.5587,0
-976.99304,-717.2157,1
-752.1575,-133.82593,0
-992.7199,487.82703,1
-227.68054,585.6294,0
612.5359,-756.4562,0
691.9491,569.32666,0
989.2788,-752.18335,1
605.5759,-357.03107,0
165.90967,-259.29993,0
668.71484,-703.0574,0
907.29016,-45.08551,0
-465.2785,277.55945,0
-250.60388,-158.25201,0
257.72412,277.71082,0
969.3977,-290.85455,1
175.44775,-963.43256,0
-341.2928,-729.9065,0
-770.4916,-699.468,1
-962.75964,-476.7635,1
182.71362,-697.2669,0
680.33777,873.9889,1
-242.64557,-314.07336,0
425.49854,-46.765686,0
845.42847,-876.252,1
-615.7223,-297.9651,0
631.18933,287.8369,0
705.4087,464.59558,0
-281.6341,-736.5647,0
518.4066,68.06348,0
-831.1475,-966.3629,1
-167.38116,166.56445,0
-263.378,-767.4561,0
-925.1122,488.21204,1
520.0675,10.164856,0
419.69678,47.647583,0
757.9302,-443.031,0
-901.12994,873.00305,1
558.42737,603.58484,0
-526.39514,-654.99884,0
-21.856262,-958.7874,0
809.8124,857.2412,1
-943.2954,-299.1015,0
-581.5475,-819.4591,1
165.20203,284.89514,0
105.74341,650.5397,0
340.79907,460.91138,0
723.83997,-903.4112,1
-843.1117,-789.8677,1
-979.23303,291.29028,1
-882.364,-337.529,0
959.10535,623.86804,1
567.69556,857.5869,1
206.1283,-313.11353,0
-327.6734,137.78821,0
-406.21313,514.65906,0
150.11047,209.01196,0
-994.8484,323.01575,1
-870.09595,-701.34674,1
364.61438,773.9297,0
755.6294,-705.90576,1
-807.63715,24.829834,0
-23.052734,-736.63934,0
-470.65924,-878.7489,0
-659.1821,339.41272,0
947.10876,652.8098,1
-461.59564,592.1542,0
827.72766,16.312012,0
-36.273315,-782.67694,0
131.98596,-883.8661,0
604.92944,139.0044,0
469.99634,880.8447,0
-784.023,-47.41736,0
446.39246,586.3633,0
-93.95557,27.533203,0
-26.943542,649.77466,0
-964.1734,-455.4743,1
525.5127,-705.7416,0
-375.5622,-741.10583,0
-835.1731,284.40564,0
347.53076,862.6039,0
555.0509,792.5371,0
-353.2851,-40.5744,0
176.95886,-619.54626,0
-527.6914,-126.8963,0
-527.9773,67.38782,0
745.91003,775.88513,1
-253.72449,-496.2567,0
-243.77063,-45.148132,0
321.9203,381.5498,0
-608.9265,426.08008,0
-354.7611,-613.625,0
-639.67053,561.72424,0
-157.43896,231.77405,0
-620.7526,912.70667,1
-438.2409,-383.81854,0
658.27356,-10.232727,0
844.933,303.4756,0
-14.859436,408.2085,0
-751.34424,952.28064,1
-813.1275,506.74768,0
461.3518,805.3915,0
823.8169,318.46887,0
-736.9147,899.5409,1
594.76965,601.94055,0
-168.76349,67.0553,0
121.708496,-466.85138,0
116.247314,-325.23096,0
534.60925,-386.031,0
-705.1764,-218.09686,0
-408.73352,-629.5186,0
153.68091,-802.5648,0
943.9979,494.50903,1
-334.87463,778.82007,0
-395.43762,-775.6602,0
986.46497,-762.2541,1
660.574,965.67017,1
648.4487,-295.05786,0
861.152,-578.6154,1
-206.36621,-645.1217,0
816.49365,-171.13385,0
-16.213623,-497.473,0
-754.4859,296.1095,0
316.12146,-241.81165,0
-42.349487,-317.01337,0
-628.60724,-937.29755,1
-930.62244,991.5935,1
862.54663,724.20496,1
332.93884,-190.31628,0
-239.14435,-61.09143,0
394.24817,-6.225769,0
147.15125,702.22217,0
-701.12854,-516.4149,0
-931.0207,502.8446,1
629.448,-92.9458,0
280.20386,-258.69635,0
284.86914,465.24622,0
-102.21216,425.7328,0
-899.01935,-520.94794,1
731.1831,-628.4899,0
264.5298,-65.34552,0
-677.03516,867.7125,1
-213.46661,382.31274,0
-414.95,572.16223,0
-821.80835,-376.90228,0
-676.9614,258.17676,0
-88.069824,760.78723,0
911.9253,-40.045715,0
-747.8963,-598.791,0
919.6277,49.863403,0
604.34705,48.89624,0
-429.51837,829.7258,0
659.51465,81.00134,0
-400.9411,-670.4864,0
297.60205,70.98828,0
-734.6361,180.71008,0
468.99292,689.70386,0
85.66882,-332.08954,0
84.83472,-70.99298,0
178.95142,-638.9334,0
325.29163,-26.78833,0
-962.89716,92.109985,0
713.8838,686.17786,0
997.77234,463.51294,1
808.0685,386.96362,0
731.9247,562.6769,0
-579.3219,354.5287,0
653.8844,-895.1325,1
913.77637,-667.9415,1
-680.1537,838.7377,1
-704.0458,194.0553,0
-398.4657,722.3168,0
-393.96594,894.4227,0
-295.10608,113.66382,0
380.6089,-168.65479,0
949.4071,19.217224,0
879.79126,-155.15588,0
-368.18005,-695.803,0
185.00476,-794.5281,0
268.77954,-306.7531,0
284.60046,157.6792,0
46.075317,375.8297,0
-172.46362,-151.0279,0
-602.1111,-920.28186,1
-647.6925,806.0532,1
-702.3467,-412.74725,0
487.77295,511.7185,0
62.83081,-157.13666,0
874.473,91.3595,0
-740.8815,36.68286,0
-630.5123,635.5005,0
-364.7036,347.9071,0
474.8385,264.8744,0
-71.8678,-607.1172,0
868.8884,-312.87463,0
-152.53528,846.7374,0
422.1494,699.2976,0
-415.21228,-806.31384,0
-856.6401,857.8529,1
-215.64056,109.98755,0
128.64539,368.03442,0
74.068115,594.83936,0
776.0321,136.9751,0
973.9845,638.3413,1
279.53357,890.0255,0
-716.2626,-48.025818,0
731.48535,267.35315,0
895.55054,85.87561,0
38.755005,-102.05432,0
-612.0195,118.522095,0
-702.093,-409.2727,0
-273.89545,-971.7501,1
-723.6419,987.5758,1
-72.89917,-157.61676,0
211.00879,290.60645,0
-354.1242,-291.4419,0
262.7904,-993.8343,1
-706.40845,144.16418,0
655.02185,-959.4433,1
522.6492,893.65393,1
-224.5777,-62.40161,0
694.8906,-940.20636,1
336.0774,-434.3056,0
295.47998,473.76233,0
-937.38586,-857.8314,1
-836.86707,630.3318,1
-676.71204,-874.7971,1
878.06213,-61.81189,0
-389.3593,208.78809,0
682.2125,521.7842,0
852.8429,-576.3198,1
902.06165,-640.0609,1
-841.21643,-822.57007,1
-997.53424,-842.26666,1
-209.57312,959.13306,0
-879.27045,22.06897,0
907.90564,-610.37463,1
213.29077,-252.40033,0
-52.722595,315.42847,0
793.1035,318.55896,0
-632.1808,724.8237,0
-355.9875,-906.65515,0
-54.807617,407.01685,0
-130.88458,-937.4529,0
788.76086,-519.57,0
163.3075,-442.56927,0
-174.20007,183.73633,0
295.91272,834.719,0
622.28503,-346.66846,0
-552.4981,-925.15515,1
-900.59607,803.5145,1
265.70898,504.6715,0
956.8888,880.7262,1
288.05237,592.0061,0
-571.28326,-219.2232,0
-274.5244,558.0637,0
-626.3185,798.06494,1
508.52563,815.36316,0
-357.20728,-881.6237,0
-31.214478,-637.6342,0
-832.5903,71.92139,0
-438.61346,652.4972,0
-723.52625,-69.144226,0
630.12427,-995.9815,1
-621.8483,865.59973,1
-625.09155,228.54224,0
-669.33936,566.8557,0
-98.02167,-170.18231,0
-421.00653,-4.7036133,0
-479.48138,-139.26434,0
-551.27856,-261.51965,0
295.0149,-674.66614,0
864.99854,534.6229,1
-729.1101,873.9104,1
-795.6489,665.43396,1
761.6647,-536.81934,0
988.78406,125.30908,0
-380.9071,639.7429,0
-303.80762,741.7406,0
503.42017,-846.0556,0
88.01599,751.8921,0
829.11926,722.56775,1
144.5332,-267.14166,0
282.16296,932.58777,0
-49.86383,-761.79,0
-411.90973,-485.42725,0
685.391,11.003113,0
-444.16785,-486.86133,0
259.63196,223.50769,0
330.4624,-756.81464,0
-942.7025,836.49146,1
258.74402,344.47876,0
-226.83545,-124.02954,0
-195.45825,-266.53424,0
-623.9038,-807.0825,1
546.8801,800.0421,0
867.8638,-898.5029,1
451.6217,-191.6847,0
-306.93512,183.97449,0
328.45227,-865.7613,0
408.10608,-494.47656,0
668.05396,-290.68323,0
-468.32385,499.73523,0
900.05835,838.4127,1
376.08606,-134.28809,0
520.5679,421.01514,0
-901.69226,960.202,1
-491.2576,529.1505,0
211.4939,-626.6835,0
-14.85199,281.45496,0
362.21582,643.9408,0
160.26868,1.7489014,0
-694.3881,401.03748,0
-720.2152,-238.21649,0
700.08374,-390.39032,0
493.9264,-418.34198,0
595.1437,55.177856,0
-638.5902,-202.26465,0
300.45728,-281.80402,0
-955.82666,406.70947,1
701.0853,269.91443,0
-842.6733,-444.1917,0
-976.6182,-436.22595,1
-290.56604,-227.05658,0
557.95435,701.4945,0
601.45386,16.944397,0
910.5509,20.595642,0
748.3627,176.84705,0
978.68713,-819.8265,1
-954.3125,260.5287,0
-958.719,-585.6742,1
123.885376,-813.18384,0
100.51831,977.70276,0
-883.30054,-168.48297,0
-70.37781,-174.76294,0
-484.66693,-223.34662,0
157.15295,648.1826,0
588.48315,-926.4923,1
-842.0784,531.1741,0
-181.02338,-746.08527,0
-477.45306,700.0918,0
-659.042,-189.43396,0
442.14734,-901.89905,1
-542.7206,-584.0829,0
471.604,-142.69391,0
974.9464,-739.38135,1
824.28894,-873.9554,1
-682.8229,-933.7796,1
-396.8933,166.91895,0
-846.16504,563.225,1
-812.8553,158.2456,0
637.69836,524.3943,0
370.18945,711.6765,0
-757.7665,-195.45624,0
-213.19043,-238.67029,0
667.23987,261.88452,0
-336.33124,184.8385,0
311.94263,-77.69757,0
998.17615,284.31287,1
-589.19464,296.79102,0
893.5426,-914.72034,1
-914.45575,373.58496,0
-31.240356,-695.74927,0
-712.4753,-519.6327,0
513.9707,790.64185,0
-112.07379,-51.750427,0
376.16223,-733.6527,0
18.763062,308.0592,0
-562.9508,-733.64905,0
-823.94604,610.78784,1
984.48645,326.33313,1
-432.86694,-612.1107,0
-719.30884,-331.6892,0
-282.6978,753.44006,0
-804.98926,902.92737,1
446.7235,199.00452,0
-104.072815,597.0853,0
-13.34198,743.37695,0
286.44202,948.19434,0
-775.14417,-726.80383,1
-881.0639,-738.6162,1
853.10925,146.76184,0
-459.9453,-556.39056,0
-464.31836,-567.79346,0
193.12048,-691.34076,0
125.529175,512.505,0
945.02954,129.6438,0
-574.0664,213.63464,0
806.53845,-419.3662,0
28.37146,98.52283,0
679.3063,-23.31604,0
353.14197,118.25183,0
190.00415,551.56445,0
-822.5132,-576.68604,1
61.26123,-594.9047,0
-343.3703,-188.45782,0
-778.83014,-292.94122,0
-873.6256,-974.33325,1
-832.4786,-237.75555,0
821.5978,-87.72119,0
979.90234,-378.7439,1
53.17981,-684.6924,0
812.2306,64.292114,0
356.615,-499.05157,0
-299.7348,990.1853,1
658.75354,897.3047,1
-916.9231,-489.4314,1
604.82214,-19.163086,0
564.4198,-620.8888,0
-153.91962,253.03906,0
-870.6044,778.345,1
309.16602,-575.41064,0
-716.2411,941.68384,1
251.39465,160.55566,0
-602.3395,-394.18756,0
-748.02747,-960.9444,1
912.5834,868.70105,1
197.29138,737.10767,0
9.674683,671.0818,0
-210.82507,-118.76581,0
-160.36511,824.29785,0
-861.8521,-513.29694,1
-521.2262,275.0166,0
599.5066,458.12805,0
-597.20105,127.375854,0
168.16663,-764.52826,0
459.3557,835.7106,0
468.97253,343.32397,0
72.287964,-63.916565,0
-337.64673,-662.3396,0
-274.9536,702.4248,0
430.91187,-556.8932,0
-352.38092,193.16113,0
620.7418,35.07068,0
70.81714,-703.2062,0
-918.0366,-955.076,1
-586.3019,-410.03687,0
786.17896,352.75195,0
334.3639,89.11572,0
394.24707,-718.9895,0
701.323,-693.032,0
-894.01965,413.76172,0
232.06177,417.53723,0
-155.92633,139.9873,0
797.4177,-211.40826,0
607.77234,-444.19476,0
-795.19226,-342.0531,0
-822.50433,-340.75415,0
-349.6892,310.11438,0
259.8296,132.56848,0
969.06274,-247.61108,1
633.0111,-569.06824,0
-684.6296,-405.46582,0
886.2235,-617.44495,1
-31.592407,603.8102,0
-58.266968,54.33911,0
586.30786,237.15991,0
707.0912,248.24146,0
420.9225,-655.0478,0
-74.661865,-332.471,0
-242.53693,195.75635,0
574.3408,528.3613,0
-842.2939,989.20166,1
-987.8949,-809.0172,1
962.38367,-895.94727,1
-526.8975,246.13232,0
-52.156494,471.21094,0
-508.6429,416.10608,0
34.010376,-333.57135,0
-640.76044,-383.7614,0
-494.86316,585.1023,0
826.61975,-428.60767,0
331.78198,891.589,0
903.23157,493.3794,1
-128.08759,828.0669,0
-152.19244,-500.93994,0
-519.0288,423.04126,0
210.74243,685.1985,0
375.21375,657.17236,0
142.7511,74.97742,0
469.56433,-275.81482,0
-909.81537,-987.5938,1
850.69617,-832.8098,1
-531.62274,-995.3161,1
-952.00195,375.83228,1
-62.40625,-501.09528,0
329.5337,-302.74298,0
501.85583,-371.67548,0
-122.93518,243.96179,0
809.125,-425.26697,0
-116.349304,374.18103,0
752.0242,867.3064,1
369.29932,775.52954,0
751.48413,-325.3603,0
824.5918,100.206055,0
-48.597595,945.4923,0
-330.84076,-819.8589,0
-39.39435,115.09973,0
-48.658325,-6.9539795,0
-250.88763,-982.2571,1
717.31287,-244.59802,0
-161.10986,-367.4151,0
42.40796,786.00415,0
-974.98785,-661.3804,1
-155.65533,-886.24384,0
521.31396,465.90247,0
287.47876,-804.01514,0
645.35925,-895.9391,1
839.1935,568.6271,1
-59.276,-634.58704,0
-146.0318,767.21594,0
-19.686218,-401.15405,0
937.6332,-562.327,1
-997.3716,411.9414,1
283.76184,-801.5094,0
3.5960693,782.6554,0
676.1117,-479.03168,0
-60.202087,28.192383,0
915.4756,661.7417,1
294.60938,-52.45587,0
56.25708,-488.07495,0
-583.0115,-934.5171,1
27.539062,119.76282,0
-236.65906,-420.36182,0
-34.63379,598.76575,0
456.09924,-651.3949,0
897.4164,-849.1141,1
